msa,category,cumulative biden rpp percent change,"totalvotes, 2020","totalvotes, 2024","trump votecount, 2020","trump votecount, 2024","trump %, 2020","trump %, 2024",2020-2024 swing,_merge
kill devil hills,,,24232.0,25196.0,13938.0,14792.0,57.51898316275999,58.70773138593427,1.1887482231742794,right_only
killeen-temple,all items,-0.41102146445425497,161267.0,166260.0,91417.0,100810.0,56.686736902156056,60.63394683026585,3.9472099281097925,both
killeen-temple,goods,-2.830737279335409,161267.0,166260.0,91417.0,100810.0,56.686736902156056,60.63394683026585,3.9472099281097925,both
killeen-temple,housing,5.855485261993247,161267.0,166260.0,91417.0,100810.0,56.686736902156056,60.63394683026585,3.9472099281097925,both
killeen-temple,other services,-2.223362924492223,161267.0,166260.0,91417.0,100810.0,56.686736902156056,60.63394683026585,3.9472099281097925,both
killeen-temple,utilities,0.995241172669049,161267.0,166260.0,91417.0,100810.0,56.686736902156056,60.63394683026585,3.9472099281097925,both
kingsland,,,23688.0,26482.0,15251.0,17819.0,64.38280986153326,67.28721395664981,2.904404095116547,right_only
kingsport-bristol,all items,3.257094958687581,146557.0,142402.0,112354.0,112067.0,76.66232250933083,78.6976306512549,2.0353081419240624,both
kingsport-bristol,goods,0.0963544148322355,146557.0,142402.0,112354.0,112067.0,76.66232250933083,78.6976306512549,2.0353081419240624,both
kingsport-bristol,housing,8.204953100206883,146557.0,142402.0,112354.0,112067.0,76.66232250933083,78.6976306512549,2.0353081419240624,both
kingsport-bristol,other services,2.019426865420592,146557.0,142402.0,112354.0,112067.0,76.66232250933083,78.6976306512549,2.0353081419240624,both
kingsport-bristol,utilities,4.832505313669501,146557.0,142402.0,112354.0,112067.0,76.66232250933083,78.6976306512549,2.0353081419240624,both
kingston,all items,-2.2809501337108773,98160.0,96858.0,37590.0,39508.0,38.294621026894866,40.78960953147907,2.4949885045842066,both
kingston,goods,-2.126385449230643,98160.0,96858.0,37590.0,39508.0,38.294621026894866,40.78960953147907,2.4949885045842066,both
kingston,housing,-1.1955174780910889,98160.0,96858.0,37590.0,39508.0,38.294621026894866,40.78960953147907,2.4949885045842066,both
kingston,other services,-2.8322834091890994,98160.0,96858.0,37590.0,39508.0,38.294621026894866,40.78960953147907,2.4949885045842066,both
kingston,utilities,-1.5616189108516338,98160.0,96858.0,37590.0,39508.0,38.294621026894866,40.78960953147907,2.4949885045842066,both
kingsville,,,10944.0,10031.0,5504.0,5612.0,50.29239766081871,55.94656564649586,5.654167985677155,right_only
kinston,,,28409.0,27503.0,14590.0,14564.0,51.35696434228589,52.95422317565357,1.5972588333676754,right_only
kirksville,,,12339.0,12158.0,8019.0,8316.0,64.98905908096279,68.39940779733509,3.4103487163722974,right_only
kiryas joel-poughkeepsie-newburgh,,,325194.0,314658.0,151868.0,160187.0,46.700738636014194,50.9082877282637,4.207549092249508,right_only
klamath falls,,,36726.0,35515.0,25308.0,24675.0,68.9103087730763,69.47768548500633,0.5673767119300379,right_only
knoxville,all items,2.026317553227132,419417.0,432144.0,270665.0,289889.0,64.53362643860406,67.08157466029841,2.547948221694355,both
knoxville,goods,0.11028982894471641,419417.0,432144.0,270665.0,289889.0,64.53362643860406,67.08157466029841,2.547948221694355,both
knoxville,housing,4.816942055228612,419417.0,432144.0,270665.0,289889.0,64.53362643860406,67.08157466029841,2.547948221694355,both
knoxville,other services,1.461327389901072,419417.0,432144.0,270665.0,289889.0,64.53362643860406,67.08157466029841,2.547948221694355,both
knoxville,utilities,5.825189714472895,419417.0,432144.0,270665.0,289889.0,64.53362643860406,67.08157466029841,2.547948221694355,both
kokomo,all items,-1.9428015696208296,40630.0,38784.0,26449.0,25871.0,65.09721880383952,66.70534240924091,1.6081236054013885,both
kokomo,goods,-1.0353156489077568,40630.0,38784.0,26449.0,25871.0,65.09721880383952,66.70534240924091,1.6081236054013885,both
kokomo,housing,-10.288663670079137,40630.0,38784.0,26449.0,25871.0,65.09721880383952,66.70534240924091,1.6081236054013885,both
kokomo,other services,-0.1927829448620293,40630.0,38784.0,26449.0,25871.0,65.09721880383952,66.70534240924091,1.6081236054013885,both
kokomo,utilities,-2.2751381215469584,40630.0,38784.0,26449.0,25871.0,65.09721880383952,66.70534240924091,1.6081236054013885,both
la crosse-onalaska,all items,1.8032310683082744,95247.0,100298.0,43236.0,47601.0,45.39355570254181,47.45957047996969,2.066014777427881,both
la crosse-onalaska,goods,-2.676587828859953,95247.0,100298.0,43236.0,47601.0,45.39355570254181,47.45957047996969,2.066014777427881,both
la crosse-onalaska,housing,19.290377893556688,95247.0,100298.0,43236.0,47601.0,45.39355570254181,47.45957047996969,2.066014777427881,both
la crosse-onalaska,other services,-0.1167028377216374,95247.0,100298.0,43236.0,47601.0,45.39355570254181,47.45957047996969,2.066014777427881,both
la crosse-onalaska,utilities,-4.8847623786484755,95247.0,100298.0,43236.0,47601.0,45.39355570254181,47.45957047996969,2.066014777427881,both
la grande,,,14944.0,14574.0,10298.0,9942.0,68.91059957173448,68.21737340469329,-0.693226167041189,right_only
laconia,,,38391.0,40676.0,20899.0,22765.0,54.43723789429814,55.96666338873045,1.52942549443231,right_only
lafayette,all items,-0.6480558325024856,,,,,,,,left_only
lafayette,goods,-0.7423936378345776,,,,,,,,left_only
lafayette,housing,-0.7187594626037906,,,,,,,,left_only
lafayette,other services,-2.0669083750966735,,,,,,,,left_only
lafayette,utilities,8.432346044513142,,,,,,,,left_only
lafayette-west lafayette,all items,1.1711741461105711,89529.0,84699.0,48075.0,45960.0,53.697684549140504,54.26274218113555,0.565057631995046,both
lafayette-west lafayette,goods,-1.0353156489077568,89529.0,84699.0,48075.0,45960.0,53.697684549140504,54.26274218113555,0.565057631995046,both
lafayette-west lafayette,housing,9.803893274073214,89529.0,84699.0,48075.0,45960.0,53.697684549140504,54.26274218113555,0.565057631995046,both
lafayette-west lafayette,other services,-0.1927829448620293,89529.0,84699.0,48075.0,45960.0,53.697684549140504,54.26274218113555,0.565057631995046,both
lafayette-west lafayette,utilities,-2.2496411312856783,89529.0,84699.0,48075.0,45960.0,53.697684549140504,54.26274218113555,0.565057631995046,both
lagrange,,,45333.0,45549.0,26896.0,28103.0,59.32984801358834,61.698390744033894,2.3685427304455544,right_only
lake charles,all items,-1.9221922849444808,,,,,,,,left_only
lake charles,goods,-0.7423936378345776,,,,,,,,left_only
lake charles,housing,-11.421160767627892,,,,,,,,left_only
lake charles,other services,-2.0669083750966735,,,,,,,,left_only
lake charles,utilities,8.638296755224198,,,,,,,,left_only
lake city,,,33042.0,33690.0,23836.0,25108.0,72.13849040614974,74.52656574651232,2.388075340362576,right_only
lake havasu city-kingman,all items,5.896710616360237,104668.0,110693.0,78535.0,85683.0,75.03248366262851,77.40597869783997,2.3734950352114623,both
lake havasu city-kingman,goods,1.0499041301756804,104668.0,110693.0,78535.0,85683.0,75.03248366262851,77.40597869783997,2.3734950352114623,both
lake havasu city-kingman,housing,34.912796149278,104668.0,110693.0,78535.0,85683.0,75.03248366262851,77.40597869783997,2.3734950352114623,both
lake havasu city-kingman,other services,-2.1846735126806127,104668.0,110693.0,78535.0,85683.0,75.03248366262851,77.40597869783997,2.3734950352114623,both
lake havasu city-kingman,utilities,-6.908237170258477,104668.0,110693.0,78535.0,85683.0,75.03248366262851,77.40597869783997,2.3734950352114623,both
lake of the woods,,,20754.0,22353.0,12426.0,13764.0,59.872795605666376,61.575627432559386,1.7028318268930107,right_only
lakeland-winter haven,all items,3.201209703365292,343256.0,350114.0,194586.0,209044.0,56.688302607966065,59.707409586591794,3.0191069786257287,both
lakeland-winter haven,goods,0.0199472971412281,343256.0,350114.0,194586.0,209044.0,56.688302607966065,59.707409586591794,3.0191069786257287,both
lakeland-winter haven,housing,6.401721630346103,343256.0,350114.0,194586.0,209044.0,56.688302607966065,59.707409586591794,3.0191069786257287,both
lakeland-winter haven,other services,4.1242166074016895,343256.0,350114.0,194586.0,209044.0,56.688302607966065,59.707409586591794,3.0191069786257287,both
lakeland-winter haven,utilities,5.309962926462992,343256.0,350114.0,194586.0,209044.0,56.688302607966065,59.707409586591794,3.0191069786257287,both
lancaster,all items,-1.2633903017417512,280239.0,290672.0,160209.0,166261.0,57.16870242899811,57.198835801177964,0.030133372179854234,both
lancaster,goods,-1.070650797670284,280239.0,290672.0,160209.0,166261.0,57.16870242899811,57.198835801177964,0.030133372179854234,both
lancaster,housing,3.371891589829574,280239.0,290672.0,160209.0,166261.0,57.16870242899811,57.198835801177964,0.030133372179854234,both
lancaster,other services,-2.746527812748647,280239.0,290672.0,160209.0,166261.0,57.16870242899811,57.198835801177964,0.030133372179854234,both
lancaster,utilities,-1.5048689616221986,280239.0,290672.0,160209.0,166261.0,57.16870242899811,57.198835801177964,0.030133372179854234,both
lansing-east lansing,all items,0.3207835673271214,256804.0,263585.0,104535.0,110417.0,40.70614164888398,41.8904717643265,1.1843301154425205,both
lansing-east lansing,goods,-1.9156228977800525,256804.0,263585.0,104535.0,110417.0,40.70614164888398,41.8904717643265,1.1843301154425205,both
lansing-east lansing,housing,7.102354516892197,256804.0,263585.0,104535.0,110417.0,40.70614164888398,41.8904717643265,1.1843301154425205,both
lansing-east lansing,other services,0.2516521063076652,256804.0,263585.0,104535.0,110417.0,40.70614164888398,41.8904717643265,1.1843301154425205,both
lansing-east lansing,utilities,-7.089607213365946,256804.0,263585.0,104535.0,110417.0,40.70614164888398,41.8904717643265,1.1843301154425205,both
laramie,,,18744.0,17877.0,8579.0,8930.0,45.76931284677764,49.952452872405885,4.183140025628248,right_only
laredo,all items,-1.5858483471209477,68397.0,65937.0,25898.0,33384.0,37.864233811424484,50.63014695846035,12.765913147035867,both
laredo,goods,-2.830737279335409,68397.0,65937.0,25898.0,33384.0,37.864233811424484,50.63014695846035,12.765913147035867,both
laredo,housing,0.5365410410626973,68397.0,65937.0,25898.0,33384.0,37.864233811424484,50.63014695846035,12.765913147035867,both
laredo,other services,-2.223362924492223,68397.0,65937.0,25898.0,33384.0,37.864233811424484,50.63014695846035,12.765913147035867,both
laredo,utilities,0.4426341440444574,68397.0,65937.0,25898.0,33384.0,37.864233811424484,50.63014695846035,12.765913147035867,both
las cruces,all items,-0.5733971204248295,82641.0,0.0,32802.0,0.0,39.69216248593313,,,both
las cruces,goods,0.5908312882803072,82641.0,0.0,32802.0,0.0,39.69216248593313,,,both
las cruces,housing,6.811607063625879,82641.0,0.0,32802.0,0.0,39.69216248593313,,,both
las cruces,other services,-3.406348907900107,82641.0,0.0,32802.0,0.0,39.69216248593313,,,both
las cruces,utilities,0.5202938410067717,82641.0,0.0,32802.0,0.0,39.69216248593313,,,both
las vegas,,,14217.0,13587.0,4324.0,4897.0,30.41429274811845,36.04180466622507,5.62751191810662,right_only
las vegas-henderson-north las vegas,,,972308.0,1031223.0,430809.0,493052.0,44.30787363674885,47.81235484468442,3.5044812079355694,right_only
las vegas-henderson-paradise,all items,-1.259244862260512,,,,,,,,left_only
las vegas-henderson-paradise,goods,0.7038817312583823,,,,,,,,left_only
las vegas-henderson-paradise,housing,2.812417328796488,,,,,,,,left_only
las vegas-henderson-paradise,other services,-3.3923350205929603,,,,,,,,left_only
las vegas-henderson-paradise,utilities,-2.6757150922092654,,,,,,,,left_only
laurel,,,38827.0,35645.0,25528.0,24383.0,65.74806191567724,68.4051059054566,2.6570439897793534,right_only
laurinburg,,,14775.0,14626.0,7473.0,7767.0,50.57868020304569,53.104061260768496,2.5253810577228037,right_only
lawrence,all items,-1.7296366381051704,59495.0,57071.0,17286.0,16994.0,29.054542398520883,29.776944507718454,0.7224021091975708,both
lawrence,goods,-2.3210468692977417,59495.0,57071.0,17286.0,16994.0,29.054542398520883,29.776944507718454,0.7224021091975708,both
lawrence,housing,6.047017088038384,59495.0,57071.0,17286.0,16994.0,29.054542398520883,29.776944507718454,0.7224021091975708,both
lawrence,other services,-4.405118935130028,59495.0,57071.0,17286.0,16994.0,29.054542398520883,29.776944507718454,0.7224021091975708,both
lawrence,utilities,6.274224574365254,59495.0,57071.0,17286.0,16994.0,29.054542398520883,29.776944507718454,0.7224021091975708,both
lawrenceburg,,,18718.0,19533.0,15334.0,16429.0,81.9211454215194,84.10894383863206,2.18779841711266,right_only
lawton,all items,-0.4795351659121685,38203.0,36790.0,23022.0,22890.0,60.262283066774856,62.21799402011416,1.955710953339306,both
lawton,goods,-1.087738604139323,38203.0,36790.0,23022.0,22890.0,60.262283066774856,62.21799402011416,1.955710953339306,both
lawton,housing,7.554340176542748,38203.0,36790.0,23022.0,22890.0,60.262283066774856,62.21799402011416,1.955710953339306,both
lawton,other services,-2.975490639413944,38203.0,36790.0,23022.0,22890.0,60.262283066774856,62.21799402011416,1.955710953339306,both
lawton,utilities,5.713073877949711,38203.0,36790.0,23022.0,22890.0,60.262283066774856,62.21799402011416,1.955710953339306,both
le mars,,,14188.0,13971.0,10515.0,10661.0,74.11192557090499,76.30806670961276,2.196141138707773,right_only
lebanon,all items,-1.981868016023609,88445.0,91113.0,60493.0,62429.0,68.39617841596473,68.51821364679024,0.12203523082551726,both
lebanon,goods,-1.070650797670284,88445.0,91113.0,60493.0,62429.0,68.39617841596473,68.51821364679024,0.12203523082551726,both
lebanon,housing,-1.7461265025913848,88445.0,91113.0,60493.0,62429.0,68.39617841596473,68.51821364679024,0.12203523082551726,both
lebanon,other services,-2.746527812748647,88445.0,91113.0,60493.0,62429.0,68.39617841596473,68.51821364679024,0.12203523082551726,both
lebanon,utilities,-0.2330708661417325,88445.0,91113.0,60493.0,62429.0,68.39617841596473,68.51821364679024,0.12203523082551726,both
lebanon-claremont,,,129530.0,133080.0,47330.0,51535.0,36.53979773025554,38.72482717162609,2.1850294413705456,right_only
lewisburg,,,34993.0,37219.0,23399.0,25395.0,66.86765924613493,68.23127972272226,1.3636204765873288,right_only
lewiston,all items,-0.9043882592269756,32918.0,31603.0,21057.0,20711.0,63.96804180083845,65.53491757111667,1.566875770278216,both
lewiston,goods,0.545247140330498,32918.0,31603.0,21057.0,20711.0,63.96804180083845,65.53491757111667,1.566875770278216,both
lewiston,housing,-3.639295174478861,32918.0,31603.0,21057.0,20711.0,63.96804180083845,65.53491757111667,1.566875770278216,both
lewiston,other services,-3.4483481908757176,32918.0,31603.0,21057.0,20711.0,63.96804180083845,65.53491757111667,1.566875770278216,both
lewiston,utilities,-10.579835004177117,32918.0,31603.0,21057.0,20711.0,63.96804180083845,65.53491757111667,1.566875770278216,both
lewiston-auburn,all items,1.733234367790737,59361.0,58847.0,29268.0,30605.0,49.30509930762622,52.00774890818563,2.702649600559411,both
lewiston-auburn,goods,1.5743205907469808,59361.0,58847.0,29268.0,30605.0,49.30509930762622,52.00774890818563,2.702649600559411,both
lewiston-auburn,housing,-1.5560451666207755,59361.0,58847.0,29268.0,30605.0,49.30509930762622,52.00774890818563,2.702649600559411,both
lewiston-auburn,other services,3.306435932335209,59361.0,58847.0,29268.0,30605.0,49.30509930762622,52.00774890818563,2.702649600559411,both
lewiston-auburn,utilities,1.1473016062222428,59361.0,58847.0,29268.0,30605.0,49.30509930762622,52.00774890818563,2.702649600559411,both
lewistown,,,21502.0,22120.0,16670.0,17184.0,77.52767184447958,77.68535262206149,0.15768077758190202,right_only
lexington,,,10296.0,9645.0,7417.0,7219.0,72.03768453768454,74.84707102125454,2.8093864835699947,right_only
lexington park,,,49113.0,113145.0,25346.0,62943.0,51.60751735792968,55.630385788147954,4.022868430218274,right_only
lexington-fayette,all items,-0.4126727657809124,250847.0,238580.0,120068.0,119524.0,47.86503326729042,50.09808030849191,2.2330470412014876,both
lexington-fayette,goods,-0.312370948442897,250847.0,238580.0,120068.0,119524.0,47.86503326729042,50.09808030849191,2.2330470412014876,both
lexington-fayette,housing,-5.986443285977695,250847.0,238580.0,120068.0,119524.0,47.86503326729042,50.09808030849191,2.2330470412014876,both
lexington-fayette,other services,0.4528976098224691,250847.0,238580.0,120068.0,119524.0,47.86503326729042,50.09808030849191,2.2330470412014876,both
lexington-fayette,utilities,7.754406063916251,250847.0,238580.0,120068.0,119524.0,47.86503326729042,50.09808030849191,2.2330470412014876,both
liberal,,,5294.0,4410.0,3372.0,3038.0,63.69474877219494,68.88888888888889,5.194140116693944,right_only
lima,all items,0.08170849096730258,48006.0,46576.0,33116.0,33201.0,68.98304378619339,71.2834936447956,2.3004498586022066,both
lima,goods,-1.795136927160504,48006.0,46576.0,33116.0,33201.0,68.98304378619339,71.2834936447956,2.3004498586022066,both
lima,housing,5.084943177091142,48006.0,46576.0,33116.0,33201.0,68.98304378619339,71.2834936447956,2.3004498586022066,both
lima,other services,0.041010078226716,48006.0,46576.0,33116.0,33201.0,68.98304378619339,71.2834936447956,2.3004498586022066,both
lima,utilities,-2.3467343833802228,48006.0,46576.0,33116.0,33201.0,68.98304378619339,71.2834936447956,2.3004498586022066,both
lincoln,all items,-3.4633987682429117,178527.0,180538.0,85718.0,89639.0,48.014025889641346,49.651042993718775,1.6370171040774295,both
lincoln,goods,-2.1664706922924775,178527.0,180538.0,85718.0,89639.0,48.014025889641346,49.651042993718775,1.6370171040774295,both
lincoln,housing,-3.814817295028898,178527.0,180538.0,85718.0,89639.0,48.014025889641346,49.651042993718775,1.6370171040774295,both
lincoln,other services,-4.553241552973222,178527.0,180538.0,85718.0,89639.0,48.014025889641346,49.651042993718775,1.6370171040774295,both
lincoln,utilities,-2.2042623982734573,178527.0,180538.0,85718.0,89639.0,48.014025889641346,49.651042993718775,1.6370171040774295,both
little rock-north little rock-conway,all items,-1.6437388992465378,324832.0,309280.0,170821.0,166609.0,52.58749138015959,53.86995602690119,1.2824646467416017,both
little rock-north little rock-conway,goods,-1.4800767054785149,324832.0,309280.0,170821.0,166609.0,52.58749138015959,53.86995602690119,1.2824646467416017,both
little rock-north little rock-conway,housing,-0.0950016855137715,324832.0,309280.0,170821.0,166609.0,52.58749138015959,53.86995602690119,1.2824646467416017,both
little rock-north little rock-conway,other services,-3.463695009947952,324832.0,309280.0,170821.0,166609.0,52.58749138015959,53.86995602690119,1.2824646467416017,both
little rock-north little rock-conway,utilities,-0.9213653850866174,324832.0,309280.0,170821.0,166609.0,52.58749138015959,53.86995602690119,1.2824646467416017,both
lock haven,,,17625.0,18567.0,11902.0,12965.0,67.52907801418439,69.82818979910594,2.29911178492155,right_only
logan,all items,1.512811243660105,65022.0,68572.0,43877.0,45736.0,67.48023745809111,66.69777751852068,-0.7824599395704297,both
logan,goods,-0.0780253265992535,65022.0,68572.0,43877.0,45736.0,67.48023745809111,66.69777751852068,-0.7824599395704297,both
logan,housing,19.318417236378703,65022.0,68572.0,43877.0,45736.0,67.48023745809111,66.69777751852068,-0.7824599395704297,both
logan,other services,-3.7899629027552,65022.0,68572.0,43877.0,45736.0,67.48023745809111,66.69777751852068,-0.7824599395704297,both
logan,utilities,-9.49626508331737,65022.0,68572.0,43877.0,45736.0,67.48023745809111,66.69777751852068,-0.7824599395704297,both
logansport,,,15198.0,14213.0,10552.0,10285.0,69.43018818265561,72.36332934637304,2.9331411637174227,right_only
longview,all items,-2.199941353311598,117968.0,118609.0,86302.0,89857.0,73.15712735657127,75.75900648348777,2.6018791269165007,both
longview,goods,0.9673198119445794,117968.0,118609.0,86302.0,89857.0,73.15712735657127,75.75900648348777,2.6018791269165007,both
longview,housing,-16.410671983072078,117968.0,118609.0,86302.0,89857.0,73.15712735657127,75.75900648348777,2.6018791269165007,both
longview,other services,0.5250341850930451,117968.0,118609.0,86302.0,89857.0,73.15712735657127,75.75900648348777,2.6018791269165007,both
longview,utilities,-0.48729374575424456,117968.0,118609.0,86302.0,89857.0,73.15712735657127,75.75900648348777,2.6018791269165007,both
longview-kelso,,,60280.0,59325.0,34424.0,34580.0,57.10683477106835,58.28908554572272,1.1822507746543707,right_only
los alamos,,,12293.0,12187.0,4278.0,4047.0,34.8002928495892,33.207516205793056,-1.5927766437961424,right_only
los angeles-long beach-anaheim,all items,-0.6874934148140355,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,both
los angeles-long beach-anaheim,goods,-0.15493248699506676,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,both
los angeles-long beach-anaheim,housing,-3.577169322980519,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,both
los angeles-long beach-anaheim,other services,0.7483820738650241,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,both
los angeles-long beach-anaheim,utilities,21.882458486382173,5786478.0,5119392.0,1822028.0,1844677.0,31.487685600809336,36.033126590032566,4.545440989223231,both
louisville-jefferson county,,,678472.0,649818.0,340246.0,340646.0,50.14886391774458,52.42175501448097,2.2728910967363944,right_only
louisville/jefferson county,all items,0.5610205126529196,,,,,,,,left_only
louisville/jefferson county,goods,-0.3254393961880151,,,,,,,,left_only
louisville/jefferson county,housing,-1.4410770963448227,,,,,,,,left_only
louisville/jefferson county,other services,0.5824959953400196,,,,,,,,left_only
louisville/jefferson county,utilities,8.998826591856274,,,,,,,,left_only
lubbock,all items,-3.0242851257565992,135816.0,139988.0,90868.0,98863.0,66.90522471579196,70.62248192702232,3.7172572112303612,both
lubbock,goods,-2.830737279335409,135816.0,139988.0,90868.0,98863.0,66.90522471579196,70.62248192702232,3.7172572112303612,both
lubbock,housing,-9.560243378146977,135816.0,139988.0,90868.0,98863.0,66.90522471579196,70.62248192702232,3.7172572112303612,both
lubbock,other services,-2.223362924492223,135816.0,139988.0,90868.0,98863.0,66.90522471579196,70.62248192702232,3.7172572112303612,both
lubbock,utilities,2.266387323047004,135816.0,139988.0,90868.0,98863.0,66.90522471579196,70.62248192702232,3.7172572112303612,both
ludington,,,17254.0,18091.0,10207.0,10830.0,59.15729685869944,59.86402078381515,0.7067239251157105,right_only
lufkin,,,34574.0,34476.0,25076.0,26049.0,72.52848961647481,75.55690915419422,3.028419537719401,right_only
lumberton,,,47188.0,46770.0,27806.0,29647.0,58.925998135119094,63.3889245242677,4.462926389148606,right_only
lynchburg,all items,3.382800781782634,141207.0,109411.0,91685.0,80034.0,64.92950066214847,73.14986610121468,8.220365439066214,both
lynchburg,goods,0.5196632162428773,141207.0,109411.0,91685.0,80034.0,64.92950066214847,73.14986610121468,8.220365439066214,both
lynchburg,housing,2.6708240815105357,141207.0,109411.0,91685.0,80034.0,64.92950066214847,73.14986610121468,8.220365439066214,both
lynchburg,other services,4.695374062345471,141207.0,109411.0,91685.0,80034.0,64.92950066214847,73.14986610121468,8.220365439066214,both
lynchburg,utilities,-0.9831694717547133,141207.0,109411.0,91685.0,80034.0,64.92950066214847,73.14986610121468,8.220365439066214,both
macomb,,,12285.0,11972.0,7027.0,6987.0,57.1998371998372,58.3611760775142,1.1613388776770037,right_only
macon-bibb county,all items,6.054987737476397,111906.0,114207.0,54408.0,57982.0,48.61937697710578,50.76921729841428,2.1498403213085027,both
macon-bibb county,goods,0.0262478214308272,111906.0,114207.0,54408.0,57982.0,48.61937697710578,50.76921729841428,2.1498403213085027,both
macon-bibb county,housing,12.230150351305095,111906.0,114207.0,54408.0,57982.0,48.61937697710578,50.76921729841428,2.1498403213085027,both
macon-bibb county,other services,4.5145421865310045,111906.0,114207.0,54408.0,57982.0,48.61937697710578,50.76921729841428,2.1498403213085027,both
macon-bibb county,utilities,0.5215888727707189,111906.0,114207.0,54408.0,57982.0,48.61937697710578,50.76921729841428,2.1498403213085027,both
madera,all items,9.537774944214217,,,,,,,,left_only
madera,goods,4.3525352247675615,,,,,,,,left_only
madera,housing,33.68154479265589,,,,,,,,left_only
madera,other services,3.511164647440047,,,,,,,,left_only
madera,utilities,5.22021878425401,,,,,,,,left_only
madison,all items,-0.5238825751646217,428755.0,451951.0,121468.0,130530.0,28.330398479318024,28.881449537671116,0.5510510583530923,both
madison,goods,-2.492427060636657,428755.0,451951.0,121468.0,130530.0,28.330398479318024,28.881449537671116,0.5510510583530923,both
madison,housing,5.297872340425537,428755.0,451951.0,121468.0,130530.0,28.330398479318024,28.881449537671116,0.5510510583530923,both
madison,other services,-0.2486187845303816,428755.0,451951.0,121468.0,130530.0,28.330398479318024,28.881449537671116,0.5510510583530923,both
madison,utilities,-4.740832364764731,428755.0,451951.0,121468.0,130530.0,28.330398479318024,28.881449537671116,0.5510510583530923,both
madisonville,,,21509.0,20311.0,15757.0,15174.0,73.2577060765261,74.70828615036187,1.4505800738357664,right_only
magnolia,,,8616.0,7940.0,5500.0,5367.0,63.8347260909935,67.59445843828715,3.7597323472936495,right_only
malvern,,,12557.0,12283.0,9202.0,9226.0,73.28183483316079,75.11194333631849,1.8301085031577031,right_only
manchester-nashua,all items,2.986882900071548,,,,,,,,left_only
manchester-nashua,goods,2.6292929292929235,,,,,,,,left_only
manchester-nashua,housing,8.183896782622902,,,,,,,,left_only
manchester-nashua,other services,2.5624172361464286,,,,,,,,left_only
manchester-nashua,utilities,0.7384937238493706,,,,,,,,left_only
manhattan,all items,-2.2328722361398508,47857.0,45840.0,26385.0,26037.0,55.133000397016104,56.79973821989529,1.6667378228791847,both
manhattan,goods,-2.3210468692977417,47857.0,45840.0,26385.0,26037.0,55.133000397016104,56.79973821989529,1.6667378228791847,both
manhattan,housing,-0.0253681911070406,47857.0,45840.0,26385.0,26037.0,55.133000397016104,56.79973821989529,1.6667378228791847,both
manhattan,other services,-4.405118935130028,47857.0,45840.0,26385.0,26037.0,55.133000397016104,56.79973821989529,1.6667378228791847,both
manhattan,utilities,5.3010671107213545,47857.0,45840.0,26385.0,26037.0,55.133000397016104,56.79973821989529,1.6667378228791847,both
manitowoc,,,44829.0,46316.0,27218.0,28200.0,60.715162060273485,60.88608688142326,0.17092482114977514,right_only
mankato,all items,-2.4975932084719075,55176.0,55859.0,25749.0,27541.0,46.6670291431057,49.304498827404714,2.6374696842990133,both
mankato,goods,-1.7144399012017693,55176.0,55859.0,25749.0,27541.0,46.6670291431057,49.304498827404714,2.6374696842990133,both
mankato,housing,4.248299811894092,55176.0,55859.0,25749.0,27541.0,46.6670291431057,49.304498827404714,2.6374696842990133,both
mankato,other services,-5.6783353835248045,55176.0,55859.0,25749.0,27541.0,46.6670291431057,49.304498827404714,2.6374696842990133,both
mankato,utilities,4.942012440385365,55176.0,55859.0,25749.0,27541.0,46.6670291431057,49.304498827404714,2.6374696842990133,both
mansfield,all items,-1.4171634236868642,59975.0,58362.0,41472.0,41298.0,69.14881200500209,70.76179705973064,1.6129850547285542,both
mansfield,goods,-1.795136927160504,59975.0,58362.0,41472.0,41298.0,69.14881200500209,70.76179705973064,1.6129850547285542,both
mansfield,housing,-3.01784174570538,59975.0,58362.0,41472.0,41298.0,69.14881200500209,70.76179705973064,1.6129850547285542,both
mansfield,other services,0.041010078226716,59975.0,58362.0,41472.0,41298.0,69.14881200500209,70.76179705973064,1.6129850547285542,both
mansfield,utilities,-0.8851406329030334,59975.0,58362.0,41472.0,41298.0,69.14881200500209,70.76179705973064,1.6129850547285542,both
marietta,,,32031.0,31123.0,22307.0,22161.0,69.64190940026849,71.20457539440285,1.5626659941343632,right_only
marinette,,,35586.0,37502.0,23421.0,25317.0,65.81520822795481,67.50839955202389,1.6931913240690761,right_only
marion,,,77980.0,76351.0,54449.0,54319.0,69.82431392664786,71.1437964139304,1.3194824872825421,right_only
marion-herrin,,,33653.0,33174.0,22801.0,22686.0,67.75324636733724,68.38487972508591,0.6316333577486688,right_only
marquette,,,37462.0,39009.0,16286.0,17459.0,43.473386364849716,44.75633828090954,1.2829519160598224,right_only
marshall,,,22412.0,22328.0,14430.0,14889.0,64.38515081206496,66.68308849874597,2.29793768668101,right_only
marshalltown,,,18136.0,17270.0,9610.0,9815.0,52.988531098367886,56.832657788071806,3.84412668970392,right_only
