category,divisions,series_id,year,period,price_index
recreation,New England,CUUR0110SAR,2019,M04,105.579
recreation,New England,CUUR0110SAR,2019,M03,105.919
recreation,New England,CUUR0110SAR,2019,M02,104.546
recreation,New England,CUUR0110SAR,2019,M01,103.788
recreation,Middle Atlantic,CUUR0120SAR,2024,M10,117.846
recreation,Middle Atlantic,CUUR0120SAR,2024,M09,116.622
recreation,Middle Atlantic,CUUR0120SAR,2024,M08,118.416
recreation,Middle Atlantic,CUUR0120SAR,2024,M07,118.056
recreation,Middle Atlantic,CUUR0120SAR,2024,M06,119.027
recreation,Middle Atlantic,CUUR0120SAR,2024,M05,117.697
recreation,Middle Atlantic,CUUR0120SAR,2024,M04,116.536
recreation,Middle Atlantic,CUUR0120SAR,2024,M03,116.407
recreation,Middle Atlantic,CUUR0120SAR,2024,M02,116.405
recreation,Middle Atlantic,CUUR0120SAR,2024,M01,115.119
recreation,Middle Atlantic,CUUR0120SAR,2023,M12,116.436
recreation,Middle Atlantic,CUUR0120SAR,2023,M11,115.822
recreation,Middle Atlantic,CUUR0120SAR,2023,M10,116.490
recreation,Middle Atlantic,CUUR0120SAR,2023,M09,115.276
recreation,Middle Atlantic,CUUR0120SAR,2023,M08,115.005
recreation,Middle Atlantic,CUUR0120SAR,2023,M07,115.351
recreation,Middle Atlantic,CUUR0120SAR,2023,M06,114.996
recreation,Middle Atlantic,CUUR0120SAR,2023,M05,113.582
recreation,Middle Atlantic,CUUR0120SAR,2023,M04,113.588
recreation,Middle Atlantic,CUUR0120SAR,2023,M03,113.375
recreation,Middle Atlantic,CUUR0120SAR,2023,M02,113.092
recreation,Middle Atlantic,CUUR0120SAR,2023,M01,112.381
recreation,Middle Atlantic,CUUR0120SAR,2022,M12,111.621
recreation,Middle Atlantic,CUUR0120SAR,2022,M11,111.549
recreation,Middle Atlantic,CUUR0120SAR,2022,M10,112.162
recreation,Middle Atlantic,CUUR0120SAR,2022,M09,110.971
recreation,Middle Atlantic,CUUR0120SAR,2022,M08,111.296
recreation,Middle Atlantic,CUUR0120SAR,2022,M07,111.711
recreation,Middle Atlantic,CUUR0120SAR,2022,M06,110.954
recreation,Middle Atlantic,CUUR0120SAR,2022,M05,110.551
recreation,Middle Atlantic,CUUR0120SAR,2022,M04,110.517
recreation,Middle Atlantic,CUUR0120SAR,2022,M03,110.184
recreation,Middle Atlantic,CUUR0120SAR,2022,M02,109.400
recreation,Middle Atlantic,CUUR0120SAR,2022,M01,108.413
recreation,Middle Atlantic,CUUR0120SAR,2021,M12,107.622
recreation,Middle Atlantic,CUUR0120SAR,2021,M11,108.348
recreation,Middle Atlantic,CUUR0120SAR,2021,M10,107.722
recreation,Middle Atlantic,CUUR0120SAR,2021,M09,106.861
recreation,Middle Atlantic,CUUR0120SAR,2021,M08,106.178
recreation,Middle Atlantic,CUUR0120SAR,2021,M07,106.480
recreation,Middle Atlantic,CUUR0120SAR,2021,M06,105.623
recreation,Middle Atlantic,CUUR0120SAR,2021,M05,103.810
recreation,Middle Atlantic,CUUR0120SAR,2021,M04,104.627
recreation,Middle Atlantic,CUUR0120SAR,2021,M03,103.832
recreation,Middle Atlantic,CUUR0120SAR,2021,M02,103.977
recreation,Middle Atlantic,CUUR0120SAR,2021,M01,103.343
recreation,Middle Atlantic,CUUR0120SAR,2020,M12,104.167
recreation,Middle Atlantic,CUUR0120SAR,2020,M11,104.586
recreation,Middle Atlantic,CUUR0120SAR,2020,M10,104.098
recreation,Middle Atlantic,CUUR0120SAR,2020,M09,103.606
recreation,Middle Atlantic,CUUR0120SAR,2020,M08,105.463
recreation,Middle Atlantic,CUUR0120SAR,2020,M07,104.072
recreation,Middle Atlantic,CUUR0120SAR,2020,M06,102.760
recreation,Middle Atlantic,CUUR0120SAR,2020,M05,106.831
recreation,Middle Atlantic,CUUR0120SAR,2020,M04,102.703
recreation,Middle Atlantic,CUUR0120SAR,2020,M03,102.570
recreation,Middle Atlantic,CUUR0120SAR,2020,M02,102.212
recreation,Middle Atlantic,CUUR0120SAR,2020,M01,102.241
recreation,Middle Atlantic,CUUR0120SAR,2019,M12,101.466
recreation,Middle Atlantic,CUUR0120SAR,2019,M11,100.547
recreation,Middle Atlantic,CUUR0120SAR,2019,M10,100.614
recreation,Middle Atlantic,CUUR0120SAR,2019,M09,100.061
recreation,Middle Atlantic,CUUR0120SAR,2019,M08,101.611
recreation,Middle Atlantic,CUUR0120SAR,2019,M07,101.375
recreation,Middle Atlantic,CUUR0120SAR,2019,M06,101.176
recreation,Middle Atlantic,CUUR0120SAR,2019,M05,100.546
recreation,Middle Atlantic,CUUR0120SAR,2019,M04,100.365
recreation,Middle Atlantic,CUUR0120SAR,2019,M03,99.674
recreation,Middle Atlantic,CUUR0120SAR,2019,M02,100.019
recreation,Middle Atlantic,CUUR0120SAR,2019,M01,99.951
recreation,East North Central,CUUR0230SAR,2024,M10,116.227
recreation,East North Central,CUUR0230SAR,2024,M09,116.234
recreation,East North Central,CUUR0230SAR,2024,M08,118.026
recreation,East North Central,CUUR0230SAR,2024,M07,117.982
recreation,East North Central,CUUR0230SAR,2024,M06,116.715
recreation,East North Central,CUUR0230SAR,2024,M05,116.998
recreation,East North Central,CUUR0230SAR,2024,M04,117.489
recreation,East North Central,CUUR0230SAR,2024,M03,117.782
recreation,East North Central,CUUR0230SAR,2024,M02,117.325
recreation,East North Central,CUUR0230SAR,2024,M01,116.725
recreation,East North Central,CUUR0230SAR,2023,M12,116.132
recreation,East North Central,CUUR0230SAR,2023,M11,115.274
recreation,East North Central,CUUR0230SAR,2023,M10,115.601
recreation,East North Central,CUUR0230SAR,2023,M09,116.772
recreation,East North Central,CUUR0230SAR,2023,M08,116.329
recreation,East North Central,CUUR0230SAR,2023,M07,117.121
recreation,East North Central,CUUR0230SAR,2023,M06,117.486
recreation,East North Central,CUUR0230SAR,2023,M05,117.482
recreation,East North Central,CUUR0230SAR,2023,M04,118.408
recreation,East North Central,CUUR0230SAR,2023,M03,116.005
recreation,East North Central,CUUR0230SAR,2023,M02,114.776
recreation,East North Central,CUUR0230SAR,2023,M01,113.695
recreation,East North Central,CUUR0230SAR,2022,M12,113.827
recreation,East North Central,CUUR0230SAR,2022,M11,112.930
recreation,East North Central,CUUR0230SAR,2022,M10,112.950
recreation,East North Central,CUUR0230SAR,2022,M09,111.856
recreation,East North Central,CUUR0230SAR,2022,M08,111.218
recreation,East North Central,CUUR0230SAR,2022,M07,110.406
recreation,East North Central,CUUR0230SAR,2022,M06,109.828
recreation,East North Central,CUUR0230SAR,2022,M05,109.568
recreation,East North Central,CUUR0230SAR,2022,M04,109.009
recreation,East North Central,CUUR0230SAR,2022,M03,108.119
recreation,East North Central,CUUR0230SAR,2022,M02,108.302
recreation,East North Central,CUUR0230SAR,2022,M01,107.336
recreation,East North Central,CUUR0230SAR,2021,M12,105.956
recreation,East North Central,CUUR0230SAR,2021,M11,104.813
recreation,East North Central,CUUR0230SAR,2021,M10,104.663
recreation,East North Central,CUUR0230SAR,2021,M09,103.557
recreation,East North Central,CUUR0230SAR,2021,M08,104.691
recreation,East North Central,CUUR0230SAR,2021,M07,104.912
recreation,East North Central,CUUR0230SAR,2021,M06,104.595
recreation,East North Central,CUUR0230SAR,2021,M05,105.194
recreation,East North Central,CUUR0230SAR,2021,M04,104.406
recreation,East North Central,CUUR0230SAR,2021,M03,103.690
recreation,East North Central,CUUR0230SAR,2021,M02,103.787
recreation,East North Central,CUUR0230SAR,2021,M01,102.741
recreation,East North Central,CUUR0230SAR,2020,M12,102.418
recreation,East North Central,CUUR0230SAR,2020,M11,102.596
recreation,East North Central,CUUR0230SAR,2020,M10,102.295
recreation,East North Central,CUUR0230SAR,2020,M09,102.564
recreation,East North Central,CUUR0230SAR,2020,M08,102.174
recreation,East North Central,CUUR0230SAR,2020,M07,101.608
recreation,East North Central,CUUR0230SAR,2020,M06,101.564
recreation,East North Central,CUUR0230SAR,2020,M05,101.455
recreation,East North Central,CUUR0230SAR,2020,M04,101.366
recreation,East North Central,CUUR0230SAR,2020,M03,101.622
recreation,East North Central,CUUR0230SAR,2020,M02,101.775
recreation,East North Central,CUUR0230SAR,2020,M01,102.176
recreation,East North Central,CUUR0230SAR,2019,M12,102.109
recreation,East North Central,CUUR0230SAR,2019,M11,101.578
recreation,East North Central,CUUR0230SAR,2019,M10,100.311
recreation,East North Central,CUUR0230SAR,2019,M09,100.243
recreation,East North Central,CUUR0230SAR,2019,M08,99.832
recreation,East North Central,CUUR0230SAR,2019,M07,99.742
recreation,East North Central,CUUR0230SAR,2019,M06,99.805
recreation,East North Central,CUUR0230SAR,2019,M05,100.006
recreation,East North Central,CUUR0230SAR,2019,M04,99.775
recreation,East North Central,CUUR0230SAR,2019,M03,100.085
recreation,East North Central,CUUR0230SAR,2019,M02,100.312
recreation,East North Central,CUUR0230SAR,2019,M01,100.452
recreation,West North Central,CUUR0240SAR,2024,M10,114.453
recreation,West North Central,CUUR0240SAR,2024,M09,113.110
recreation,West North Central,CUUR0240SAR,2024,M08,114.722
recreation,West North Central,CUUR0240SAR,2024,M07,115.022
recreation,West North Central,CUUR0240SAR,2024,M06,112.009
recreation,West North Central,CUUR0240SAR,2024,M05,112.555
recreation,West North Central,CUUR0240SAR,2024,M04,114.679
recreation,West North Central,CUUR0240SAR,2024,M03,114.431
recreation,West North Central,CUUR0240SAR,2024,M02,114.947
recreation,West North Central,CUUR0240SAR,2024,M01,113.761
recreation,West North Central,CUUR0240SAR,2023,M12,112.472
recreation,West North Central,CUUR0240SAR,2023,M11,112.539
recreation,West North Central,CUUR0240SAR,2023,M10,112.292
recreation,West North Central,CUUR0240SAR,2023,M09,111.635
recreation,West North Central,CUUR0240SAR,2023,M08,111.454
recreation,West North Central,CUUR0240SAR,2023,M07,111.389
recreation,West North Central,CUUR0240SAR,2023,M06,111.162
recreation,West North Central,CUUR0240SAR,2023,M05,111.904
recreation,West North Central,CUUR0240SAR,2023,M04,112.012
recreation,West North Central,CUUR0240SAR,2023,M03,112.340
recreation,West North Central,CUUR0240SAR,2023,M02,111.734
recreation,West North Central,CUUR0240SAR,2023,M01,111.019
recreation,West North Central,CUUR0240SAR,2022,M12,110.640
recreation,West North Central,CUUR0240SAR,2022,M11,111.173
recreation,West North Central,CUUR0240SAR,2022,M10,110.534
recreation,West North Central,CUUR0240SAR,2022,M09,107.854
recreation,West North Central,CUUR0240SAR,2022,M08,107.579
recreation,West North Central,CUUR0240SAR,2022,M07,107.286
recreation,West North Central,CUUR0240SAR,2022,M06,106.908
recreation,West North Central,CUUR0240SAR,2022,M05,108.555
recreation,West North Central,CUUR0240SAR,2022,M04,108.471
recreation,West North Central,CUUR0240SAR,2022,M03,107.955
recreation,West North Central,CUUR0240SAR,2022,M02,106.714
recreation,West North Central,CUUR0240SAR,2022,M01,105.570
recreation,West North Central,CUUR0240SAR,2021,M12,104.720
recreation,West North Central,CUUR0240SAR,2021,M11,104.226
recreation,West North Central,CUUR0240SAR,2021,M10,103.994
recreation,West North Central,CUUR0240SAR,2021,M09,103.527
recreation,West North Central,CUUR0240SAR,2021,M08,103.639
recreation,West North Central,CUUR0240SAR,2021,M07,103.549
recreation,West North Central,CUUR0240SAR,2021,M06,103.265
recreation,West North Central,CUUR0240SAR,2021,M05,104.028
recreation,West North Central,CUUR0240SAR,2021,M04,103.494
recreation,West North Central,CUUR0240SAR,2021,M03,103.641
recreation,West North Central,CUUR0240SAR,2021,M02,102.545
recreation,West North Central,CUUR0240SAR,2021,M01,101.090
recreation,West North Central,CUUR0240SAR,2020,M12,101.143
recreation,West North Central,CUUR0240SAR,2020,M11,101.360
recreation,West North Central,CUUR0240SAR,2020,M10,100.684
recreation,West North Central,CUUR0240SAR,2020,M09,100.493
recreation,West North Central,CUUR0240SAR,2020,M08,96.914
recreation,West North Central,CUUR0240SAR,2020,M07,96.628
recreation,West North Central,CUUR0240SAR,2020,M06,100.636
recreation,West North Central,CUUR0240SAR,2020,M05,100.770
recreation,West North Central,CUUR0240SAR,2020,M04,101.511
recreation,West North Central,CUUR0240SAR,2020,M03,102.079
recreation,West North Central,CUUR0240SAR,2020,M02,102.011
recreation,West North Central,CUUR0240SAR,2020,M01,101.101
recreation,West North Central,CUUR0240SAR,2019,M12,99.492
recreation,West North Central,CUUR0240SAR,2019,M11,100.091
recreation,West North Central,CUUR0240SAR,2019,M10,99.371
recreation,West North Central,CUUR0240SAR,2019,M09,98.438
recreation,West North Central,CUUR0240SAR,2019,M08,99.723
recreation,West North Central,CUUR0240SAR,2019,M07,99.880
recreation,West North Central,CUUR0240SAR,2019,M06,99.067
recreation,West North Central,CUUR0240SAR,2019,M05,99.219
recreation,West North Central,CUUR0240SAR,2019,M04,99.146
recreation,West North Central,CUUR0240SAR,2019,M03,99.035
recreation,West North Central,CUUR0240SAR,2019,M02,98.165
recreation,West North Central,CUUR0240SAR,2019,M01,98.371
recreation,South Atlantic,CUUR0350SAR,2024,M10,118.750
recreation,South Atlantic,CUUR0350SAR,2024,M09,118.812
recreation,South Atlantic,CUUR0350SAR,2024,M08,119.522
recreation,South Atlantic,CUUR0350SAR,2024,M07,119.440
recreation,South Atlantic,CUUR0350SAR,2024,M06,118.994
recreation,South Atlantic,CUUR0350SAR,2024,M05,119.067
recreation,South Atlantic,CUUR0350SAR,2024,M04,118.796
recreation,South Atlantic,CUUR0350SAR,2024,M03,118.726
recreation,South Atlantic,CUUR0350SAR,2024,M02,119.619
recreation,South Atlantic,CUUR0350SAR,2024,M01,118.522
recreation,South Atlantic,CUUR0350SAR,2023,M12,117.870
recreation,South Atlantic,CUUR0350SAR,2023,M11,117.624
recreation,South Atlantic,CUUR0350SAR,2023,M10,117.225
recreation,South Atlantic,CUUR0350SAR,2023,M09,116.547
recreation,South Atlantic,CUUR0350SAR,2023,M08,115.310
recreation,South Atlantic,CUUR0350SAR,2023,M07,115.647
recreation,South Atlantic,CUUR0350SAR,2023,M06,115.917
recreation,South Atlantic,CUUR0350SAR,2023,M05,115.915
recreation,South Atlantic,CUUR0350SAR,2023,M04,115.738
recreation,South Atlantic,CUUR0350SAR,2023,M03,115.456
recreation,South Atlantic,CUUR0350SAR,2023,M02,116.230
recreation,South Atlantic,CUUR0350SAR,2023,M01,115.110
recreation,South Atlantic,CUUR0350SAR,2022,M12,113.970
recreation,South Atlantic,CUUR0350SAR,2022,M11,114.313
recreation,South Atlantic,CUUR0350SAR,2022,M10,112.745
recreation,South Atlantic,CUUR0350SAR,2022,M09,112.321
recreation,South Atlantic,CUUR0350SAR,2022,M08,112.424
recreation,South Atlantic,CUUR0350SAR,2022,M07,111.795
recreation,South Atlantic,CUUR0350SAR,2022,M06,111.612
recreation,South Atlantic,CUUR0350SAR,2022,M05,111.263
recreation,South Atlantic,CUUR0350SAR,2022,M04,110.312
recreation,South Atlantic,CUUR0350SAR,2022,M03,109.879
recreation,South Atlantic,CUUR0350SAR,2022,M02,110.675
recreation,South Atlantic,CUUR0350SAR,2022,M01,109.008
recreation,South Atlantic,CUUR0350SAR,2021,M12,107.876
recreation,South Atlantic,CUUR0350SAR,2021,M11,107.879
recreation,South Atlantic,CUUR0350SAR,2021,M10,110.031
recreation,South Atlantic,CUUR0350SAR,2021,M09,109.156
recreation,South Atlantic,CUUR0350SAR,2021,M08,107.343
recreation,South Atlantic,CUUR0350SAR,2021,M07,107.161
recreation,South Atlantic,CUUR0350SAR,2021,M06,106.317
recreation,South Atlantic,CUUR0350SAR,2021,M05,106.775
recreation,South Atlantic,CUUR0350SAR,2021,M04,107.071
recreation,South Atlantic,CUUR0350SAR,2021,M03,105.668
recreation,South Atlantic,CUUR0350SAR,2021,M02,105.451
recreation,South Atlantic,CUUR0350SAR,2021,M01,105.255
recreation,South Atlantic,CUUR0350SAR,2020,M12,104.257
recreation,South Atlantic,CUUR0350SAR,2020,M11,104.348
recreation,South Atlantic,CUUR0350SAR,2020,M10,104.395
recreation,South Atlantic,CUUR0350SAR,2020,M09,104.485
recreation,South Atlantic,CUUR0350SAR,2020,M08,104.143
recreation,South Atlantic,CUUR0350SAR,2020,M07,103.289
recreation,South Atlantic,CUUR0350SAR,2020,M06,104.098
recreation,South Atlantic,CUUR0350SAR,2020,M05,103.927
recreation,South Atlantic,CUUR0350SAR,2020,M04,104.548
recreation,South Atlantic,CUUR0350SAR,2020,M03,104.895
recreation,South Atlantic,CUUR0350SAR,2020,M02,104.411
recreation,South Atlantic,CUUR0350SAR,2020,M01,104.234
recreation,South Atlantic,CUUR0350SAR,2019,M12,104.241
recreation,South Atlantic,CUUR0350SAR,2019,M11,104.459
recreation,South Atlantic,CUUR0350SAR,2019,M10,103.395
recreation,South Atlantic,CUUR0350SAR,2019,M09,102.960
recreation,South Atlantic,CUUR0350SAR,2019,M08,103.036
recreation,South Atlantic,CUUR0350SAR,2019,M07,102.670
recreation,South Atlantic,CUUR0350SAR,2019,M06,102.888
recreation,South Atlantic,CUUR0350SAR,2019,M05,103.343
recreation,South Atlantic,CUUR0350SAR,2019,M04,105.553
recreation,South Atlantic,CUUR0350SAR,2019,M03,105.314
recreation,South Atlantic,CUUR0350SAR,2019,M02,104.459
recreation,South Atlantic,CUUR0350SAR,2019,M01,103.921
recreation,East South Central,CUUR0360SAR,2024,M10,113.078
recreation,East South Central,CUUR0360SAR,2024,M09,113.681
recreation,East South Central,CUUR0360SAR,2024,M08,111.911
recreation,East South Central,CUUR0360SAR,2024,M07,111.716
recreation,East South Central,CUUR0360SAR,2024,M06,115.158
recreation,East South Central,CUUR0360SAR,2024,M05,115.656
recreation,East South Central,CUUR0360SAR,2024,M04,115.876
recreation,East South Central,CUUR0360SAR,2024,M03,115.688
recreation,East South Central,CUUR0360SAR,2024,M02,116.491
recreation,East South Central,CUUR0360SAR,2024,M01,116.622
recreation,East South Central,CUUR0360SAR,2023,M12,113.839
recreation,East South Central,CUUR0360SAR,2023,M11,113.717
recreation,East South Central,CUUR0360SAR,2023,M10,113.097
recreation,East South Central,CUUR0360SAR,2023,M09,113.048
recreation,East South Central,CUUR0360SAR,2023,M08,113.271
recreation,East South Central,CUUR0360SAR,2023,M07,112.084
recreation,East South Central,CUUR0360SAR,2023,M06,111.834
recreation,East South Central,CUUR0360SAR,2023,M05,112.607
recreation,East South Central,CUUR0360SAR,2023,M04,112.240
recreation,East South Central,CUUR0360SAR,2023,M03,112.515
recreation,East South Central,CUUR0360SAR,2023,M02,113.718
recreation,East South Central,CUUR0360SAR,2023,M01,110.287
recreation,East South Central,CUUR0360SAR,2022,M12,108.613
recreation,East South Central,CUUR0360SAR,2022,M11,108.383
recreation,East South Central,CUUR0360SAR,2022,M10,107.563
recreation,East South Central,CUUR0360SAR,2022,M09,108.682
recreation,East South Central,CUUR0360SAR,2022,M08,108.651
recreation,East South Central,CUUR0360SAR,2022,M07,108.912
recreation,East South Central,CUUR0360SAR,2022,M06,109.085
recreation,East South Central,CUUR0360SAR,2022,M05,108.603
recreation,East South Central,CUUR0360SAR,2022,M04,108.031
recreation,East South Central,CUUR0360SAR,2022,M03,106.199
recreation,East South Central,CUUR0360SAR,2022,M02,106.927
recreation,East South Central,CUUR0360SAR,2022,M01,104.357
recreation,East South Central,CUUR0360SAR,2021,M12,102.335
recreation,East South Central,CUUR0360SAR,2021,M11,106.026
recreation,East South Central,CUUR0360SAR,2021,M10,104.797
recreation,East South Central,CUUR0360SAR,2021,M09,104.391
recreation,East South Central,CUUR0360SAR,2021,M08,104.961
recreation,East South Central,CUUR0360SAR,2021,M07,104.285
recreation,East South Central,CUUR0360SAR,2021,M06,104.277
recreation,East South Central,CUUR0360SAR,2021,M05,105.767
recreation,East South Central,CUUR0360SAR,2021,M04,104.610
recreation,East South Central,CUUR0360SAR,2021,M03,104.461
recreation,East South Central,CUUR0360SAR,2021,M02,105.115
recreation,East South Central,CUUR0360SAR,2021,M01,104.282
recreation,East South Central,CUUR0360SAR,2020,M12,103.681
recreation,East South Central,CUUR0360SAR,2020,M11,103.209
recreation,East South Central,CUUR0360SAR,2020,M10,102.596
recreation,East South Central,CUUR0360SAR,2020,M09,101.883
recreation,East South Central,CUUR0360SAR,2020,M08,102.293
recreation,East South Central,CUUR0360SAR,2020,M07,102.129
recreation,East South Central,CUUR0360SAR,2020,M06,102.299
recreation,East South Central,CUUR0360SAR,2020,M05,102.648
recreation,East South Central,CUUR0360SAR,2020,M04,102.260
recreation,East South Central,CUUR0360SAR,2020,M03,103.526
recreation,East South Central,CUUR0360SAR,2020,M02,103.370
recreation,East South Central,CUUR0360SAR,2020,M01,101.794
recreation,East South Central,CUUR0360SAR,2019,M12,102.120
recreation,East South Central,CUUR0360SAR,2019,M11,102.156
recreation,East South Central,CUUR0360SAR,2019,M10,102.310
recreation,East South Central,CUUR0360SAR,2019,M09,102.242
recreation,East South Central,CUUR0360SAR,2019,M08,102.711
recreation,East South Central,CUUR0360SAR,2019,M07,102.001
recreation,East South Central,CUUR0360SAR,2019,M06,101.668
recreation,East South Central,CUUR0360SAR,2019,M05,102.216
recreation,East South Central,CUUR0360SAR,2019,M04,101.952
recreation,East South Central,CUUR0360SAR,2019,M03,102.459
recreation,East South Central,CUUR0360SAR,2019,M02,102.098
recreation,East South Central,CUUR0360SAR,2019,M01,100.391
recreation,West South Central,CUUR0370SAR,2024,M10,119.132
recreation,West South Central,CUUR0370SAR,2024,M09,118.854
recreation,West South Central,CUUR0370SAR,2024,M08,119.207
recreation,West South Central,CUUR0370SAR,2024,M07,119.905
recreation,West South Central,CUUR0370SAR,2024,M06,120.196
recreation,West South Central,CUUR0370SAR,2024,M05,120.658
recreation,West South Central,CUUR0370SAR,2024,M04,121.063
recreation,West South Central,CUUR0370SAR,2024,M03,119.941
recreation,West South Central,CUUR0370SAR,2024,M02,120.201
recreation,West South Central,CUUR0370SAR,2024,M01,119.840
recreation,West South Central,CUUR0370SAR,2023,M12,117.460
recreation,West South Central,CUUR0370SAR,2023,M11,117.671
recreation,West South Central,CUUR0370SAR,2023,M10,118.081
recreation,West South Central,CUUR0370SAR,2023,M09,118.826
recreation,West South Central,CUUR0370SAR,2023,M08,118.615
recreation,West South Central,CUUR0370SAR,2023,M07,118.823
recreation,West South Central,CUUR0370SAR,2023,M06,118.876
recreation,West South Central,CUUR0370SAR,2023,M05,119.031
recreation,West South Central,CUUR0370SAR,2023,M04,118.871
recreation,West South Central,CUUR0370SAR,2023,M03,119.478
recreation,West South Central,CUUR0370SAR,2023,M02,118.800
recreation,West South Central,CUUR0370SAR,2023,M01,117.087
recreation,West South Central,CUUR0370SAR,2022,M12,116.986
recreation,West South Central,CUUR0370SAR,2022,M11,117.710
recreation,West South Central,CUUR0370SAR,2022,M10,116.844
recreation,West South Central,CUUR0370SAR,2022,M09,115.757
recreation,West South Central,CUUR0370SAR,2022,M08,115.112
recreation,West South Central,CUUR0370SAR,2022,M07,115.464
recreation,West South Central,CUUR0370SAR,2022,M06,115.978
recreation,West South Central,CUUR0370SAR,2022,M05,116.292
recreation,West South Central,CUUR0370SAR,2022,M04,114.898
recreation,West South Central,CUUR0370SAR,2022,M03,112.888
recreation,West South Central,CUUR0370SAR,2022,M02,112.992
recreation,West South Central,CUUR0370SAR,2022,M01,111.205
recreation,West South Central,CUUR0370SAR,2021,M12,110.044
recreation,West South Central,CUUR0370SAR,2021,M11,109.554
recreation,West South Central,CUUR0370SAR,2021,M10,110.479
recreation,West South Central,CUUR0370SAR,2021,M09,111.140
recreation,West South Central,CUUR0370SAR,2021,M08,110.028
recreation,West South Central,CUUR0370SAR,2021,M07,107.971
recreation,West South Central,CUUR0370SAR,2021,M06,107.620
recreation,West South Central,CUUR0370SAR,2021,M05,109.026
recreation,West South Central,CUUR0370SAR,2021,M04,108.795
recreation,West South Central,CUUR0370SAR,2021,M03,108.151
recreation,West South Central,CUUR0370SAR,2021,M02,107.564
recreation,West South Central,CUUR0370SAR,2021,M01,106.894
recreation,West South Central,CUUR0370SAR,2020,M12,106.844
recreation,West South Central,CUUR0370SAR,2020,M11,106.434
recreation,West South Central,CUUR0370SAR,2020,M10,108.336
recreation,West South Central,CUUR0370SAR,2020,M09,107.761
recreation,West South Central,CUUR0370SAR,2020,M08,105.894
recreation,West South Central,CUUR0370SAR,2020,M07,104.938
recreation,West South Central,CUUR0370SAR,2020,M06,104.394
recreation,West South Central,CUUR0370SAR,2020,M05,104.205
recreation,West South Central,CUUR0370SAR,2020,M04,105.191
recreation,West South Central,CUUR0370SAR,2020,M03,105.201
recreation,West South Central,CUUR0370SAR,2020,M02,105.379
recreation,West South Central,CUUR0370SAR,2020,M01,104.864
recreation,West South Central,CUUR0370SAR,2019,M12,104.521
recreation,West South Central,CUUR0370SAR,2019,M11,105.167
recreation,West South Central,CUUR0370SAR,2019,M10,106.151
recreation,West South Central,CUUR0370SAR,2019,M09,104.953
recreation,West South Central,CUUR0370SAR,2019,M08,103.394
recreation,West South Central,CUUR0370SAR,2019,M07,102.135
recreation,West South Central,CUUR0370SAR,2019,M06,102.817
recreation,West South Central,CUUR0370SAR,2019,M05,103.360
recreation,West South Central,CUUR0370SAR,2019,M04,103.461
recreation,West South Central,CUUR0370SAR,2019,M03,103.600
recreation,West South Central,CUUR0370SAR,2019,M02,103.117
recreation,West South Central,CUUR0370SAR,2019,M01,102.716
recreation,Mountain,CUUR0480SAR,2024,M10,117.603
recreation,Mountain,CUUR0480SAR,2024,M09,117.060
recreation,Mountain,CUUR0480SAR,2024,M08,116.314
recreation,Mountain,CUUR0480SAR,2024,M07,116.308
recreation,Mountain,CUUR0480SAR,2024,M06,116.511
recreation,Mountain,CUUR0480SAR,2024,M05,116.809
recreation,Mountain,CUUR0480SAR,2024,M04,116.864
recreation,Mountain,CUUR0480SAR,2024,M03,115.809
recreation,Mountain,CUUR0480SAR,2024,M02,116.662
recreation,Mountain,CUUR0480SAR,2024,M01,118.076
recreation,Mountain,CUUR0480SAR,2023,M12,114.856
recreation,Mountain,CUUR0480SAR,2023,M11,113.214
recreation,Mountain,CUUR0480SAR,2023,M10,114.880
recreation,Mountain,CUUR0480SAR,2023,M09,114.641
recreation,Mountain,CUUR0480SAR,2023,M08,113.608
recreation,Mountain,CUUR0480SAR,2023,M07,114.454
recreation,Mountain,CUUR0480SAR,2023,M06,114.197
recreation,Mountain,CUUR0480SAR,2023,M05,114.684
recreation,Mountain,CUUR0480SAR,2023,M04,115.375
recreation,Mountain,CUUR0480SAR,2023,M03,116.437
recreation,Mountain,CUUR0480SAR,2023,M02,116.092
recreation,Mountain,CUUR0480SAR,2023,M01,113.672
recreation,Mountain,CUUR0480SAR,2022,M12,111.775
recreation,Mountain,CUUR0480SAR,2022,M11,109.980
recreation,Mountain,CUUR0480SAR,2022,M10,110.472
recreation,Mountain,CUUR0480SAR,2022,M09,110.612
recreation,Mountain,CUUR0480SAR,2022,M08,110.008
recreation,Mountain,CUUR0480SAR,2022,M07,109.218
recreation,Mountain,CUUR0480SAR,2022,M06,108.337
recreation,Mountain,CUUR0480SAR,2022,M05,107.832
recreation,Mountain,CUUR0480SAR,2022,M04,108.606
recreation,Mountain,CUUR0480SAR,2022,M03,110.565
recreation,Mountain,CUUR0480SAR,2022,M02,109.516
recreation,Mountain,CUUR0480SAR,2022,M01,108.992
recreation,Mountain,CUUR0480SAR,2021,M12,108.201
recreation,Mountain,CUUR0480SAR,2021,M11,107.141
recreation,Mountain,CUUR0480SAR,2021,M10,107.298
recreation,Mountain,CUUR0480SAR,2021,M09,106.125
recreation,Mountain,CUUR0480SAR,2021,M08,105.936
recreation,Mountain,CUUR0480SAR,2021,M07,106.081
recreation,Mountain,CUUR0480SAR,2021,M06,106.246
recreation,Mountain,CUUR0480SAR,2021,M05,107.131
recreation,Mountain,CUUR0480SAR,2021,M04,106.058
