county_code,county,msa_code,msa,csa_code,csa_title,msa_name,states,types,first_town,state_abbr,msa_short
48099,"Coryell County, Texas",C2866,"Killeen-Temple, TX MSA",,,Killeen-Temple,TX,MSA,Killeen,TX,"Killeen, TX"
48107,"Crosby County, Texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48113,"Dallas County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48121,"Denton County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48135,"Ector County, Texas",C3622,"Odessa, TX MSA",CS372,"Midland-Odessa-Andrews, TX CSA",Odessa,TX,MSA,Odessa,TX,"Odessa, TX"
48139,"Ellis County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48141,"El Paso County, Texas",C2134,"El Paso, TX MSA",CS238,"El Paso-Las Cruces, TX-NM CSA",El Paso,TX,MSA,El Paso,TX,"El Paso, TX"
48145,"Falls County, Texas",C4738,"Waco, TX MSA",,,Waco,TX,MSA,Waco,TX,"Waco, TX"
48157,"Fort Bend County, Texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48167,"Galveston County, Texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48169,"Garza County, Texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48175,"Goliad County, Texas",C4702,"Victoria, TX MSA",CS544,"Victoria-Port Lavaca, TX CSA",Victoria,TX,MSA,Victoria,TX,"Victoria, TX"
48181,"Grayson County, Texas",C4330,"Sherman-Denison, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Sherman-Denison,TX,MSA,Sherman,TX,"Sherman, TX"
48183,"Gregg County, Texas",C3098,"Longview, TX MSA",,,Longview,TX,MSA,Longview,TX,"Longview, TX"
48187,"Guadalupe County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48199,"Hardin County, Texas",C1314,"Beaumont-Port Arthur, TX MSA",,,Beaumont-Port Arthur,TX,MSA,Beaumont,TX,"Beaumont, TX"
48201,"Harris County, Texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48203,"Harrison County, Texas",C3098,"Longview, TX MSA",,,Longview,TX,MSA,Longview,TX,"Longview, TX"
48209,"Hays County, Texas",C1242,"Austin-Round Rock-San Marcos, TX MSA",,,Austin-Round Rock-San Marcos,TX,MSA,Austin,TX,"Austin, TX"
48215,"Hidalgo County, Texas",C3258,"McAllen-Edinburg-Mission, TX MSA",CS365,"McAllen-Edinburg, TX CSA",McAllen-Edinburg-Mission,TX,MSA,McAllen,TX,"McAllen, TX"
48219,"Hockley County, Texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48229,"Hudspeth County, Texas",C2134,"El Paso, TX MSA",CS238,"El Paso-Las Cruces, TX-NM CSA",El Paso,TX,MSA,El Paso,TX,"El Paso, TX"
48231,"Hunt County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48235,"Irion County, Texas",C4166,"San Angelo, TX MSA",,,San Angelo,TX,MSA,San Angelo,TX,"San Angelo, TX"
48245,"Jefferson County, Texas",C1314,"Beaumont-Port Arthur, TX MSA",,,Beaumont-Port Arthur,TX,MSA,Beaumont,TX,"Beaumont, TX"
48251,"Johnson County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48253,"Jones County, Texas",C1018,"Abilene, TX MSA",CS101,"Abilene-Sweetwater, TX CSA",Abilene,TX,MSA,Abilene,TX,"Abilene, TX"
48257,"Kaufman County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48259,"Kendall County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48281,"Lampasas County, Texas",C2866,"Killeen-Temple, TX MSA",,,Killeen-Temple,TX,MSA,Killeen,TX,"Killeen, TX"
48291,"Liberty County, Texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48303,"Lubbock County, Texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48305,"Lynn County, Texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48309,"McLennan County, Texas",C4738,"Waco, TX MSA",,,Waco,TX,MSA,Waco,TX,"Waco, TX"
48317,"Martin County, Texas",C3326,"Midland, TX MSA",CS372,"Midland-Odessa-Andrews, TX CSA",Midland,TX,MSA,Midland,TX,"Midland, TX"
48323,"Maverick County, Texas",C2058,"Eagle Pass, TX MSA",,,Eagle Pass,TX,MSA,Eagle Pass,TX,"Eagle Pass, TX"
48325,"Medina County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48329,"Midland County, Texas",C3326,"Midland, TX MSA",CS372,"Midland-Odessa-Andrews, TX CSA",Midland,TX,MSA,Midland,TX,"Midland, TX"
48339,"Montgomery County, Texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48355,"Nueces County, Texas",C1858,"Corpus Christi, TX MSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA",Corpus Christi,TX,MSA,Corpus Christi,TX,"Corpus Christi, TX"
48359,"Oldham County, Texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA",Amarillo,TX,MSA,Amarillo,TX,"Amarillo, TX"
48361,"Orange County, Texas",C1314,"Beaumont-Port Arthur, TX MSA",,,Beaumont-Port Arthur,TX,MSA,Beaumont,TX,"Beaumont, TX"
48367,"Parker County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48375,"Potter County, Texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA",Amarillo,TX,MSA,Amarillo,TX,"Amarillo, TX"
48381,"Randall County, Texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA",Amarillo,TX,MSA,Amarillo,TX,"Amarillo, TX"
48395,"Robertson County, Texas",C1778,"College Station-Bryan, TX MSA",,,College Station-Bryan,TX,MSA,College Station,TX,"College Station, TX"
48397,"Rockwall County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48401,"Rusk County, Texas",C3098,"Longview, TX MSA",,,Longview,TX,MSA,Longview,TX,"Longview, TX"
48407,"San Jacinto County, Texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48409,"San Patricio County, Texas",C1858,"Corpus Christi, TX MSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA",Corpus Christi,TX,MSA,Corpus Christi,TX,"Corpus Christi, TX"
48423,"Smith County, Texas",C4634,"Tyler, TX MSA",CS540,"Tyler-Jacksonville, TX CSA",Tyler,TX,MSA,Tyler,TX,"Tyler, TX"
48439,"Tarrant County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48441,"Taylor County, Texas",C1018,"Abilene, TX MSA",CS101,"Abilene-Sweetwater, TX CSA",Abilene,TX,MSA,Abilene,TX,"Abilene, TX"
48451,"Tom Green County, Texas",C4166,"San Angelo, TX MSA",,,San Angelo,TX,MSA,San Angelo,TX,"San Angelo, TX"
48453,"Travis County, Texas",C1242,"Austin-Round Rock-San Marcos, TX MSA",,,Austin-Round Rock-San Marcos,TX,MSA,Austin,TX,"Austin, TX"
48459,"Upshur County, Texas",C3098,"Longview, TX MSA",,,Longview,TX,MSA,Longview,TX,"Longview, TX"
48469,"Victoria County, Texas",C4702,"Victoria, TX MSA",CS544,"Victoria-Port Lavaca, TX CSA",Victoria,TX,MSA,Victoria,TX,"Victoria, TX"
48473,"Waller County, Texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48479,"Webb County, Texas",C2970,"Laredo, TX MSA",,,Laredo,TX,MSA,Laredo,TX,"Laredo, TX"
48485,"Wichita County, Texas",C4866,"Wichita Falls, TX MSA",,,Wichita Falls,TX,MSA,Wichita Falls,TX,"Wichita Falls, TX"
48491,"Williamson County, Texas",C1242,"Austin-Round Rock-San Marcos, TX MSA",,,Austin-Round Rock-San Marcos,TX,MSA,Austin,TX,"Austin, TX"
48493,"Wilson County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48497,"Wise County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
49005,"Cache County, Utah",C3086,"Logan, UT-ID MSA",,,Logan,UT-ID,MSA,Logan,UT,"Logan, UT"
49011,"Davis County, Utah",C3626,"Ogden, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Ogden,UT,MSA,Ogden,UT,"Ogden, UT"
49023,"Juab County, Utah",C3934,"Provo-Orem-Lehi, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Provo-Orem-Lehi,UT,MSA,Provo,UT,"Provo, UT"
49029,"Morgan County, Utah",C3626,"Ogden, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Ogden,UT,MSA,Ogden,UT,"Ogden, UT"
49035,"Salt Lake County, Utah",C4162,"Salt Lake City-Murray, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Salt Lake City-Murray,UT,MSA,Salt Lake City,UT,"Salt Lake City, UT"
49045,"Tooele County, Utah",C4162,"Salt Lake City-Murray, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Salt Lake City-Murray,UT,MSA,Salt Lake City,UT,"Salt Lake City, UT"
49049,"Utah County, Utah",C3934,"Provo-Orem-Lehi, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Provo-Orem-Lehi,UT,MSA,Provo,UT,"Provo, UT"
49053,"Washington County, Utah",C4110,"St. George, UT MSA",,,St. George,UT,MSA,St. George,UT,"St. George, UT"
49057,"Weber County, Utah",C3626,"Ogden, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Ogden,UT,MSA,Ogden,UT,"Ogden, UT"
50007,"Chittenden County, Vermont",C1554,"Burlington-South Burlington, VT MSA",CS162,"Burlington-South Burlington-Barre, VT CSA",Burlington-South Burlington,VT,MSA,Burlington,VT,"Burlington, VT"
50011,"Franklin County, Vermont",C1554,"Burlington-South Burlington, VT MSA",CS162,"Burlington-South Burlington-Barre, VT CSA",Burlington-South Burlington,VT,MSA,Burlington,VT,"Burlington, VT"
50013,"Grand Isle County, Vermont",C1554,"Burlington-South Burlington, VT MSA",CS162,"Burlington-South Burlington-Barre, VT CSA",Burlington-South Burlington,VT,MSA,Burlington,VT,"Burlington, VT"
51003,"Albemarle County, Virginia",C1682,"Charlottesville, VA MSA",,,Charlottesville,VA,MSA,Charlottesville,VA,"Charlottesville, VA"
51007,"Amelia County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51009,"Amherst County, Virginia",C3134,"Lynchburg, VA MSA",,,Lynchburg,VA,MSA,Lynchburg,VA,"Lynchburg, VA"
51011,"Appomattox County, Virginia",C3134,"Lynchburg, VA MSA",,,Lynchburg,VA,MSA,Lynchburg,VA,"Lynchburg, VA"
51013,"Arlington County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51015,"Augusta County, Virginia",C4442,"Staunton-Stuarts Draft, VA MSA",CS277,"Harrisonburg-Staunton-Stuarts Draft, VA CSA",Staunton-Stuarts Draft,VA,MSA,Staunton,VA,"Staunton, VA"
51019,"Bedford County, Virginia",C3134,"Lynchburg, VA MSA",,,Lynchburg,VA,MSA,Lynchburg,VA,"Lynchburg, VA"
51023,"Botetourt County, Virginia",C4022,"Roanoke, VA MSA",,,Roanoke,VA,MSA,Roanoke,VA,"Roanoke, VA"
51031,"Campbell County, Virginia",C3134,"Lynchburg, VA MSA",,,Lynchburg,VA,MSA,Lynchburg,VA,"Lynchburg, VA"
51036,"Charles City County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51041,"Chesterfield County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51043,"Clarke County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51045,"Craig County, Virginia",C4022,"Roanoke, VA MSA",,,Roanoke,VA,MSA,Roanoke,VA,"Roanoke, VA"
51047,"Culpeper County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51053,"Dinwiddie County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51059,"Fairfax County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51061,"Fauquier County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51063,"Floyd County, Virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,,Blacksburg-Christiansburg-Radford,VA,MSA,Blacksburg,VA,"Blacksburg, VA"
51065,"Fluvanna County, Virginia",C1682,"Charlottesville, VA MSA",,,Charlottesville,VA,MSA,Charlottesville,VA,"Charlottesville, VA"
51067,"Franklin County, Virginia",C4022,"Roanoke, VA MSA",,,Roanoke,VA,MSA,Roanoke,VA,"Roanoke, VA"
51069,"Frederick County, Virginia",C4902,"Winchester, VA-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Winchester,VA-WV,MSA,Winchester,VA,"Winchester, VA"
51071,"Giles County, Virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,,Blacksburg-Christiansburg-Radford,VA,MSA,Blacksburg,VA,"Blacksburg, VA"
51073,"Gloucester County, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51075,"Goochland County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51079,"Greene County, Virginia",C1682,"Charlottesville, VA MSA",,,Charlottesville,VA,MSA,Charlottesville,VA,"Charlottesville, VA"
51085,"Hanover County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51087,"Henrico County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51093,"Isle of Wight County, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51095,"James City County, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51097,"King and Queen County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51101,"King William County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51107,"Loudoun County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51115,"Mathews County, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51121,"Montgomery County, Virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,,Blacksburg-Christiansburg-Radford,VA,MSA,Blacksburg,VA,"Blacksburg, VA"
51125,"Nelson County, Virginia",C1682,"Charlottesville, VA MSA",,,Charlottesville,VA,MSA,Charlottesville,VA,"Charlottesville, VA"
51127,"New Kent County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51145,"Powhatan County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51149,"Prince George County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51153,"Prince William County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51155,"Pulaski County, Virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,,Blacksburg-Christiansburg-Radford,VA,MSA,Blacksburg,VA,"Blacksburg, VA"
51157,"Rappahannock County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51161,"Roanoke County, Virginia",C4022,"Roanoke, VA MSA",,,Roanoke,VA,MSA,Roanoke,VA,"Roanoke, VA"
51165,"Rockingham County, Virginia",C2550,"Harrisonburg, VA MSA",CS277,"Harrisonburg-Staunton-Stuarts Draft, VA CSA",Harrisonburg,VA,MSA,Harrisonburg,VA,"Harrisonburg, VA"
51169,"Scott County, Virginia",C2870,"Kingsport-Bristol, TN-VA MSA",CS304,"Johnson City-Kingsport-Bristol, TN-VA CSA",Kingsport-Bristol,TN-VA,MSA,Kingsport,TN,"Kingsport, TN"
51177,"Spotsylvania County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51179,"Stafford County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51181,"Surry County, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51183,"Sussex County, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51187,"Warren County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51191,"Washington County, Virginia",C2870,"Kingsport-Bristol, TN-VA MSA",CS304,"Johnson City-Kingsport-Bristol, TN-VA CSA",Kingsport-Bristol,TN-VA,MSA,Kingsport,TN,"Kingsport, TN"
51199,"York County, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51510,"Alexandria City, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51520,"Bristol City, Virginia",C2870,"Kingsport-Bristol, TN-VA MSA",CS304,"Johnson City-Kingsport-Bristol, TN-VA CSA",Kingsport-Bristol,TN-VA,MSA,Kingsport,TN,"Kingsport, TN"
51540,"Charlottesville City, Virginia",C1682,"Charlottesville, VA MSA",,,Charlottesville,VA,MSA,Charlottesville,VA,"Charlottesville, VA"
51550,"Chesapeake City, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51570,"Colonial Heights City, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51600,"Fairfax City, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51610,"Falls Church City, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51630,"Fredericksburg City, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51650,"Hampton City, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51660,"Harrisonburg City, Virginia",C2550,"Harrisonburg, VA MSA",CS277,"Harrisonburg-Staunton-Stuarts Draft, VA CSA",Harrisonburg,VA,MSA,Harrisonburg,VA,"Harrisonburg, VA"
51670,"Hopewell City, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51680,"Lynchburg City, Virginia",C3134,"Lynchburg, VA MSA",,,Lynchburg,VA,MSA,Lynchburg,VA,"Lynchburg, VA"
51683,"Manassas City, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51685,"Manassas Park City, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51700,"Newport News City, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51710,"Norfolk City, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51730,"Petersburg City, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51735,"Poquoson City, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51740,"Portsmouth City, Virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51750,"Radford City, Virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,,Blacksburg-Christiansburg-Radford,VA,MSA,Blacksburg,VA,"Blacksburg, VA"
51760,"Richmond City, Virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
