category,msa,series_id,year,period,price_index
rent,Dallas-Fort Worth-Arlington,CUURS37ASEHA,2019,M01,270.392
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2024,M10,412.623
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2024,M09,413.315
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2024,M08,411.765
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2024,M07,410.831
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2024,M06,409.035
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2024,M05,406.952
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2024,M04,406.232
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2024,M03,406.278
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2024,M02,406.818
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2024,M01,408.200
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M12,405.818
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M11,402.455
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M10,401.011
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M09,402.526
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M08,402.647
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M07,400.255
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M06,397.332
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M05,394.756
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M04,391.798
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M03,389.946
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M02,389.633
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2023,M01,387.963
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M12,387.189
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M11,385.681
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M10,379.833
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M09,373.097
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M08,365.408
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M07,362.688
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M06,359.655
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M05,355.358
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M04,354.753
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M03,353.457
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M02,350.772
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2022,M01,344.325
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M12,343.040
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M11,341.665
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M10,339.174
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M09,338.040
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M08,337.331
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M07,336.496
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M06,334.279
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M05,333.535
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M04,333.496
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M03,332.017
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M02,329.765
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2021,M01,327.998
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M12,327.694
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M11,329.424
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M10,330.622
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M09,329.810
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M08,332.200
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M07,333.200
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M06,334.148
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M05,333.560
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M04,332.619
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M03,331.938
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M02,331.652
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2020,M01,332.516
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M12,331.070
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M11,331.157
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M10,331.496
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M09,330.705
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M08,327.591
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M07,325.250
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M06,324.140
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M05,323.868
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M04,322.894
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M03,322.919
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M02,321.489
rent,Denver-Aurora-Centennial,CUURS48BSEHA,2019,M01,321.394
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2024,M10,348.900
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2024,M09,346.209
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2024,M08,346.924
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2024,M07,343.728
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2024,M06,342.902
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2024,M05,349.477
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2024,M04,346.333
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2024,M03,344.880
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2024,M02,331.706
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2024,M01,331.080
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M12,330.550
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M11,326.971
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M10,327.736
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M09,327.729
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M08,327.479
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M07,326.045
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M06,324.900
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M05,323.326
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M04,322.460
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M03,320.083
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M02,317.087
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2023,M01,314.870
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M12,311.762
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M11,309.345
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M10,307.019
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M09,305.067
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M08,309.413
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M07,306.166
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M06,304.065
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M05,301.993
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M04,300.981
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M03,300.645
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M02,296.470
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2022,M01,295.291
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M12,294.295
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M11,292.695
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M10,291.189
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M09,290.949
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M08,289.910
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M07,288.820
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M06,283.488
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M05,282.047
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M04,280.582
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M03,279.095
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M02,273.842
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2021,M01,270.880
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M12,275.794
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M11,276.608
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M10,273.807
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M09,273.571
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M08,274.291
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M07,273.917
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M06,272.342
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M05,272.435
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M04,271.921
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M03,273.284
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M02,271.724
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2020,M01,272.245
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M12,271.908
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M11,269.146
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M10,268.882
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M09,265.874
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M08,265.809
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M07,265.073
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M06,264.140
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M05,264.996
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M04,264.565
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M03,264.314
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M02,264.386
rent,Detroit-Warren-Dearborn,CUURS23BSEHA,2019,M01,263.313
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2024,M10,326.483
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2024,M09,326.841
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2024,M08,326.435
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2024,M07,325.475
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2024,M06,325.660
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2024,M05,325.271
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2024,M04,324.692
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2024,M03,323.559
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2024,M02,322.082
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2024,M01,323.007
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M12,322.062
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M11,320.045
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M10,318.654
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M09,317.505
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M08,315.789
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M07,313.185
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M06,313.804
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M05,312.277
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M04,310.224
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M03,307.055
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M02,307.774
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2023,M01,307.306
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M12,300.010
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M11,297.307
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M10,294.716
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M09,293.656
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M08,289.977
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M07,287.239
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M06,285.944
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M05,285.370
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M04,284.275
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M03,282.623
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M02,280.079
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2022,M01,279.905
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M12,275.028
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M11,273.637
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M10,272.817
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M09,272.067
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M08,271.352
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M07,271.083
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M06,271.444
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M05,271.340
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M04,270.503
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M03,270.876
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M02,270.111
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2021,M01,270.643
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M12,270.346
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M11,269.554
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M10,269.307
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M09,268.725
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M08,269.235
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M07,269.262
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M06,269.180
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M05,269.285
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M04,268.517
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M03,268.646
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M02,267.301
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2020,M01,265.653
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M12,265.311
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M11,265.115
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M10,264.805
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M09,265.363
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M08,264.746
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M07,264.088
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M06,263.156
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M05,261.468
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M04,259.746
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M03,258.095
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M02,258.411
rent,Houston-Pasadena-The Woodlands,CUURS37BSEHA,2019,M01,258.278
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2024,M10,471.502
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2024,M09,470.122
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2024,M08,469.096
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2024,M07,467.990
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2024,M06,464.130
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2024,M05,462.776
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2024,M04,460.739
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2024,M03,458.184
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2024,M02,455.850
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2024,M01,454.118
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M12,453.306
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M11,452.420
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M10,450.233
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M09,449.268
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M08,447.648
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M07,444.931
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M06,443.737
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M05,442.056
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M04,438.691
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M03,437.677
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M02,434.905
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2023,M01,433.967
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M12,431.608
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M11,429.249
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M10,427.667
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M09,425.229
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M08,423.239
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M07,420.576
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M06,419.626
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M05,417.907
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M04,416.441
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M03,414.737
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M02,413.909
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2022,M01,412.811
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M12,410.109
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M11,408.175
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M10,405.103
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M09,403.905
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M08,403.587
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M07,403.329
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M06,402.222
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M05,402.879
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M04,401.462
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M03,400.962
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M02,401.167
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2021,M01,399.228
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M12,399.271
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M11,399.286
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M10,399.028
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M09,399.559
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M08,399.595
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M07,400.287
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M06,399.973
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M05,399.259
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M04,398.555
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M03,397.220
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M02,396.346
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2020,M01,394.761
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M12,394.303
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M11,393.179
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M10,391.895
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M09,389.477
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M08,387.736
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M07,386.502
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M06,384.472
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M05,382.263
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M04,381.531
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M03,380.499
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M02,377.425
rent,Los Angeles-Long Beach-Anaheim,CUURS49ASEHA,2019,M01,375.935
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2024,M10,467.321
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2024,M09,465.114
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2024,M08,463.931
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2024,M07,463.568
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2024,M06,462.207
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2024,M05,460.705
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2024,M04,459.636
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2024,M03,457.221
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2024,M02,453.116
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2024,M01,448.830
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M12,448.260
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M11,447.163
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M10,445.739
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M09,443.334
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M08,441.837
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M07,440.592
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M06,436.230
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M05,432.227
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M04,428.894
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M03,423.455
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M02,418.678
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2023,M01,410.552
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M12,407.084
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M11,400.988
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M10,394.677
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M09,387.471
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M08,383.113
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M07,378.882
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M06,372.926
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M05,368.197
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M04,360.323
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M03,356.686
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M02,352.890
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2022,M01,347.541
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M12,343.250
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M11,341.062
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M10,339.577
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M09,337.814
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M08,334.492
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M07,332.972
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M06,332.098
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M05,331.433
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M04,331.070
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M03,330.577
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M02,329.676
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2021,M01,331.089
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M12,330.959
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M11,330.119
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M10,329.551
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M09,329.145
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M08,327.722
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M07,325.982
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M06,325.126
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M05,325.866
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M04,324.861
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M03,324.101
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M02,323.225
rent,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSEHA,2020,M01,323.490
