GeoFips,GeoName,LineCode,Description,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,rpp_change_20_22,msa,state,msa_short
12260,"augusta-richmond county, ga-sc (metropolitan statistical area)",4.0,  rpps: services: utilities,89.449,89.204,90.846,94.069,94.864,95.297,96.206,94.948,93.399,92.013,91.394,93.904,93.317,91.622,92.96,-0.3825669492161121,augusta-richmond county,ga-sc,augusta
12260,"augusta-richmond county, ga-sc (metropolitan statistical area)",5.0,  rpps: services: other,97.95,97.269,99.093,100.388,100.86,100.349,100.176,100.764,101.992,100.22,97.646,95.671,95.083,99.555,99.397,4.5370886488646835,augusta-richmond county,ga-sc,augusta
12420,"austin-round rock-georgetown, tx (metropolitan statistical area)",1.0,rpps: all items,99.535,98.82,99.643,100.264,100.914,100.728,101.331,101.521,102.53,101.755,99.056,99.303,101.167,100.091,98.826,-2.3139956705249816,austin-round rock-georgetown,tx,austin
12420,"austin-round rock-georgetown, tx (metropolitan statistical area)",2.0,  rpps: goods,97.109,95.226,96.537,96.804,97.208,97.197,97.519,96.838,97.089,97.1,94.361,96.12,96.3,96.283,93.574,-2.830737279335409,austin-round rock-georgetown,tx,austin
12420,"austin-round rock-georgetown, tx (metropolitan statistical area)",3.0,  rpps: services: housing,109.983,111.666,108.08,110.302,115.214,114.701,117.73,119.172,122.65,124.905,121.908,121.551,124.504,122.518,126.394,1.5180235173167131,austin-round rock-georgetown,tx,austin
12420,"austin-round rock-georgetown, tx (metropolitan statistical area)",4.0,  rpps: services: utilities,99.678,94.402,94.95,90.183,88.517,89.863,93.327,90.841,86.769,82.681,84.099,85.745,85.837,85.944,87.776,2.258932628120732,austin-round rock-georgetown,tx,austin
12420,"austin-round rock-georgetown, tx (metropolitan statistical area)",5.0,  rpps: services: other,98.365,97.968,99.776,100.737,100.677,100.264,100.286,101.026,102.359,100.48,97.839,96.876,99.354,98.246,97.145,-2.223362924492223,austin-round rock-georgetown,tx,austin
12540,"bakersfield, ca (metropolitan statistical area)",1.0,rpps: all items,96.86,100.256,98.203,100.41,101.069,99.651,99.592,97.653,96.487,98.433,101.824,101.203,100.296,100.897,104.502,4.193586982531695,bakersfield,ca,bakersfield
12540,"bakersfield, ca (metropolitan statistical area)",2.0,  rpps: goods,95.128,101.353,97.301,99.038,99.765,98.154,96.655,94.899,94.058,99.763,105.288,104.752,104.33,106.745,108.871,4.3525352247675615,bakersfield,ca,bakersfield
12540,"bakersfield, ca (metropolitan statistical area)",3.0,  rpps: services: housing,97.153,97.12,96.097,94.875,97.045,95.819,97.752,92.849,90.618,92.132,87.319,89.456,89.217,92.384,93.159,4.418440431756288,bakersfield,ca,bakersfield
12540,"bakersfield, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,100.582,100.756,111.75,113.489,116.87,115.922,121.04,122.941,118.634,114.658,124.469,130.655,135.195,145.531,144.423,6.8256962165760635,bakersfield,ca,bakersfield
12540,"bakersfield, ca (metropolitan statistical area)",5.0,  rpps: services: other,97.632,100.717,98.761,102.522,102.421,100.98,100.929,99.7,98.748,98.977,103.881,101.982,100.451,98.609,103.978,3.511164647440047,bakersfield,ca,bakersfield
12580,"baltimore-columbia-towson, md (metropolitan statistical area)",1.0,rpps: all items,106.479,109.632,106.282,108.833,106.496,106.751,105.727,105.967,106.109,107.598,105.228,103.879,105.336,105.025,102.428,-2.7606896027948675,baltimore-columbia-towson,md,baltimore
12580,"baltimore-columbia-towson, md (metropolitan statistical area)",2.0,  rpps: goods,99.984,105.734,100.97,104.789,104.411,102.321,103.384,101.941,102.338,102.521,101.497,99.958,101.884,100.839,100.859,-1.0060460916336282,baltimore-columbia-towson,md,baltimore
12580,"baltimore-columbia-towson, md (metropolitan statistical area)",3.0,  rpps: services: housing,126.027,127.303,125.814,127.002,126.102,132.9,130.982,123.437,120.766,122.876,122.629,123.503,122.493,120.931,120.495,-1.6311136146555236,baltimore-columbia-towson,md,baltimore
12580,"baltimore-columbia-towson, md (metropolitan statistical area)",4.0,  rpps: services: utilities,123.84,129.133,113.306,106.543,100.695,103.778,95.891,100.917,109.042,104.387,100.51,104.785,104.36,102.269,101.44,-2.7980068991950957,baltimore-columbia-towson,md,baltimore
12580,"baltimore-columbia-towson, md (metropolitan statistical area)",5.0,  rpps: services: other,104.275,105.775,103.65,106.239,102.453,102.194,100.857,103.717,104.044,106.377,102.764,100.719,102.187,103.122,98.281,-3.822404023995216,baltimore-columbia-towson,md,baltimore
12620,"bangor, me (metropolitan statistical area)",1.0,rpps: all items,94.057,92.313,96.698,93.968,96.401,99.617,92.178,92.895,93.464,94.693,93.979,96.59,97.481,96.703,96.826,-0.671925811183719,bangor,me,bangor
12620,"bangor, me (metropolitan statistical area)",2.0,  rpps: goods,100.103,100.635,98.086,98.184,98.837,98.268,97.905,99.155,98.743,99.983,100.935,99.409,99.535,99.184,101.102,1.5743205907469808,bangor,me,bangor
12620,"bangor, me (metropolitan statistical area)",3.0,  rpps: services: housing,63.006,58.426,83.061,74.913,84.139,96.697,67.237,62.219,66.469,66.377,68.014,75.295,80.206,77.478,63.43,-20.916140937087004,bangor,me,bangor
12620,"bangor, me (metropolitan statistical area)",4.0,  rpps: services: utilities,138.27,137.471,126.84,125.465,118.596,117.196,120.334,121.006,121.184,123.339,127.478,131.056,133.516,127.784,136.301,2.085892327511307,bangor,me,bangor
12620,"bangor, me (metropolitan statistical area)",5.0,  rpps: services: other,101.028,101.356,99.952,98.097,98.181,100.932,96.609,99.993,100.257,102.089,99.706,101.425,102.86,101.327,106.261,3.306435932335209,bangor,me,bangor
12700,"barnstable town, ma (metropolitan statistical area)",1.0,rpps: all items,102.987,102.986,105.416,99.507,101.008,100.116,104.688,105.896,105.926,105.852,101.14,105.182,101.299,101.244,109.068,7.669374821074236,barnstable town,ma,barnstable town
12700,"barnstable town, ma (metropolitan statistical area)",2.0,  rpps: goods,99.828,101.104,98.1,97.935,97.437,97.359,97.651,98.861,98.41,99.589,100.839,97.921,98.892,96.826,101.307,2.4420580026695853,barnstable town,ma,barnstable town
12700,"barnstable town, ma (metropolitan statistical area)",3.0,  rpps: services: housing,106.768,104.926,127.281,99.251,106.988,97.596,126.785,126.036,123.28,119.28,101.692,124.882,100.406,107.869,125.316,24.80927434615461,barnstable town,ma,barnstable town
12700,"barnstable town, ma (metropolitan statistical area)",4.0,  rpps: services: utilities,139.373,137.134,122.535,121.513,119.397,123.599,127.884,133.79,132.807,136.979,147.576,144.682,155.047,148.989,149.071,-3.854315143150141,barnstable town,ma,barnstable town
12700,"barnstable town, ma (metropolitan statistical area)",5.0,  rpps: services: other,101.662,101.962,100.302,99.677,99.894,102.026,98.97,101.672,102.358,103.036,99.598,100.817,101.591,99.776,105.893,4.234627083107762,barnstable town,ma,barnstable town
12940,"baton rouge, la (metropolitan statistical area)",1.0,rpps: all items,93.116,91.746,93.302,94.593,94.178,94.841,94.706,94.625,95.602,93.957,92.812,92.802,93.189,93.186,92.454,-0.7887196986768819,baton rouge,la,baton rouge
12940,"baton rouge, la (metropolitan statistical area)",2.0,  rpps: goods,96.462,94.008,96.672,96.115,95.273,95.952,96.103,95.065,95.714,95.522,93.542,95.052,94.559,95.153,93.857,-0.7423936378345776,baton rouge,la,baton rouge
12940,"baton rouge, la (metropolitan statistical area)",3.0,  rpps: services: housing,74.53,78.279,76.36,81.361,79.832,81.758,80.75,80.514,83.712,78.329,78.597,78.781,76.771,75.339,75.672,-1.4315301350770522,baton rouge,la,baton rouge
12940,"baton rouge, la (metropolitan statistical area)",4.0,  rpps: services: utilities,87.336,72.852,80.238,78.322,74.973,79.81,80.617,78.84,78.597,77.505,76.41,77.299,76.695,80.633,82.868,8.04876458700046,baton rouge,la,baton rouge
12940,"baton rouge, la (metropolitan statistical area)",5.0,  rpps: services: other,97.615,96.687,98.198,99.61,100.293,99.973,100.05,100.316,100.757,98.941,98.287,97.132,99.569,98.907,97.511,-2.0669083750966735,baton rouge,la,baton rouge
12980,"battle creek, mi (metropolitan statistical area)",1.0,rpps: all items,94.66,94.526,92.348,92.673,94.241,93.407,94.149,91.815,91.94,91.009,91.981,91.811,90.659,90.336,89.292,-1.5078480900958586,battle creek,mi,battle creek
12980,"battle creek, mi (metropolitan statistical area)",2.0,  rpps: goods,99.033,97.544,96.553,96.01,97.244,97.048,98.428,97.781,96.851,94.917,97.041,95.815,93.651,94.268,91.857,-1.9156228977800525,battle creek,mi,battle creek
12980,"battle creek, mi (metropolitan statistical area)",3.0,  rpps: services: housing,75.643,76.09,68.627,73.019,79.441,73.793,79.578,73.603,71.375,70.965,70.739,67.62,67.521,62.13,62.523,-7.402141555960365,battle creek,mi,battle creek
12980,"battle creek, mi (metropolitan statistical area)",4.0,  rpps: services: utilities,93.695,101.402,102.602,104.425,105.249,103.653,95.497,94.978,94.149,96.896,100.262,97.705,100.11,102.003,94.262,-5.841574268304864,battle creek,mi,battle creek
12980,"battle creek, mi (metropolitan statistical area)",5.0,  rpps: services: other,100.171,99.777,99.242,97.004,97.109,97.972,96.634,95.049,96.387,95.282,96.371,98.501,97.754,97.812,98.0,0.25165210630766527,battle creek,mi,battle creek
13020,"bay city, mi (metropolitan statistical area)",1.0,rpps: all items,94.169,93.934,92.528,92.722,93.199,93.396,92.94,91.07,92.094,89.357,92.709,92.413,88.747,91.39,88.042,-0.7943930499059103,bay city,mi,bay city
13020,"bay city, mi (metropolitan statistical area)",2.0,  rpps: goods,99.033,97.544,96.553,96.01,97.244,97.048,98.428,97.781,96.851,94.917,97.041,95.815,93.651,94.268,91.857,-1.9156228977800525,bay city,mi,bay city
13020,"bay city, mi (metropolitan statistical area)",3.0,  rpps: services: housing,68.04,71.965,67.675,72.608,73.718,73.317,72.964,68.567,72.809,62.502,72.3,66.621,58.586,67.595,53.27,-9.073840166592694,bay city,mi,bay city
13020,"bay city, mi (metropolitan statistical area)",4.0,  rpps: services: utilities,95.85,102.879,102.735,104.576,104.439,104.132,94.928,93.392,92.367,97.033,102.064,98.517,101.14,102.606,94.95,-6.120229385010874,bay city,mi,bay city
13020,"bay city, mi (metropolitan statistical area)",5.0,  rpps: services: other,100.171,99.777,99.242,97.004,97.109,97.972,96.634,95.049,96.387,95.282,96.371,98.501,97.754,97.812,98.0,0.25165210630766527,bay city,mi,bay city
13140,"beaumont-port arthur, tx (metropolitan statistical area)",1.0,rpps: all items,93.352,91.438,92.6,94.691,93.317,94.398,94.485,92.68,94.732,92.365,91.643,92.319,90.203,93.083,91.289,1.203951088101281,beaumont-port arthur,tx,beaumont
13140,"beaumont-port arthur, tx (metropolitan statistical area)",2.0,  rpps: goods,97.109,95.226,96.537,96.804,97.208,97.197,97.519,96.838,97.089,97.1,94.361,96.12,96.3,96.283,93.574,-2.830737279335409,beaumont-port arthur,tx,beaumont
13140,"beaumont-port arthur, tx (metropolitan statistical area)",3.0,  rpps: services: housing,71.646,66.407,69.814,76.754,70.62,75.052,74.162,65.636,72.699,65.398,70.912,72.905,62.269,74.279,72.551,16.512229199119954,beaumont-port arthur,tx,beaumont
13140,"beaumont-port arthur, tx (metropolitan statistical area)",4.0,  rpps: services: utilities,101.027,95.517,95.186,90.47,88.962,90.173,93.264,90.617,86.67,83.266,84.374,86.087,85.6,86.004,87.693,2.4450934579439294,beaumont-port arthur,tx,beaumont
13140,"beaumont-port arthur, tx (metropolitan statistical area)",5.0,  rpps: services: other,98.365,97.968,99.776,100.737,100.677,100.264,100.286,101.026,102.359,100.48,97.839,96.876,99.354,98.246,97.145,-2.223362924492223,beaumont-port arthur,tx,beaumont
13220,"beckley, wv (metropolitan statistical area)",1.0,rpps: all items,83.426,78.228,84.848,84.022,83.559,87.226,87.481,87.508,83.244,84.784,86.199,86.337,83.506,89.329,88.268,5.7025842454434414,beckley,wv,beckley
13220,"beckley, wv (metropolitan statistical area)",2.0,  rpps: goods,94.973,91.664,96.392,94.596,91.011,92.792,91.896,91.486,92.722,91.847,95.187,95.595,95.037,96.366,94.293,-0.7828529940970356,beckley,wv,beckley
13220,"beckley, wv (metropolitan statistical area)",3.0,  rpps: services: housing,51.302,39.687,50.619,48.192,47.406,54.069,55.847,55.674,43.947,49.928,47.286,51.964,47.598,55.575,52.42,10.130677759569735,beckley,wv,beckley
13220,"beckley, wv (metropolitan statistical area)",4.0,  rpps: services: utilities,66.452,70.447,74.575,77.301,83.493,79.18,80.079,86.754,92.109,90.835,85.044,86.318,87.266,84.974,85.079,-2.506130680906667,beckley,wv,beckley
13220,"beckley, wv (metropolitan statistical area)",5.0,  rpps: services: other,95.626,93.372,95.255,96.55,97.764,99.078,99.445,98.965,97.311,95.311,98.227,95.573,95.598,100.151,100.825,5.467687608527379,beckley,wv,beckley
13380,"bellingham, wa (metropolitan statistical area)",1.0,rpps: all items,96.103,102.251,99.68,103.229,101.997,100.303,100.968,101.121,98.568,100.753,104.372,104.181,103.388,104.605,105.915,2.444190815181647,bellingham,wa,bellingham
13380,"bellingham, wa (metropolitan statistical area)",2.0,  rpps: goods,95.381,101.407,97.814,99.227,99.66,97.752,96.064,94.967,93.878,99.514,104.713,104.642,104.231,106.444,109.198,4.765376903224568,bellingham,wa,bellingham
13380,"bellingham, wa (metropolitan statistical area)",3.0,  rpps: services: housing,96.6,111.822,104.642,112.348,106.348,103.632,108.495,113.658,103.343,107.183,108.471,112.054,110.517,121.313,109.501,-0.919315580408436,bellingham,wa,bellingham
13380,"bellingham, wa (metropolitan statistical area)",4.0,  rpps: services: utilities,75.746,79.017,85.882,88.427,89.474,86.945,88.241,90.799,86.634,82.16,88.948,91.713,92.062,91.632,85.415,-7.2201342573483,bellingham,wa,bellingham
13380,"bellingham, wa (metropolitan statistical area)",5.0,  rpps: services: other,98.101,100.998,99.96,103.47,102.69,101.704,102.322,100.99,100.585,100.661,103.783,101.849,100.72,98.941,104.017,3.2734312946783133,bellingham,wa,bellingham
13460,"bend, or (metropolitan statistical area)",1.0,rpps: all items,100.501,99.416,96.993,96.441,96.623,97.073,99.27,102.189,100.621,102.69,103.604,103.884,104.285,102.824,107.969,3.5326269358009275,bend,or,bend
13460,"bend, or (metropolitan statistical area)",2.0,  rpps: goods,102.253,100.376,99.383,98.406,96.883,95.954,97.797,103.556,104.404,101.211,104.531,104.425,104.359,106.324,109.029,4.47493747544534,bend,or,bend
13460,"bend, or (metropolitan statistical area)",3.0,  rpps: services: housing,97.985,100.074,93.577,88.206,95.219,95.058,104.018,110.956,107.803,114.743,103.802,109.133,115.461,106.616,118.283,2.4441153289855473,bend,or,bend
13460,"bend, or (metropolitan statistical area)",4.0,  rpps: services: utilities,74.09,79.319,83.68,90.097,87.665,85.556,88.529,89.412,93.572,88.513,92.208,94.426,94.192,96.767,89.539,-4.9399099711228045,bend,or,bend
13460,"bend, or (metropolitan statistical area)",5.0,  rpps: services: other,102.465,99.848,97.852,99.377,97.616,99.701,99.047,98.988,95.981,100.004,103.503,101.871,100.374,99.095,104.554,4.1644250503118405,bend,or,bend
13740,"billings, mt (metropolitan statistical area)",1.0,rpps: all items,94.937,95.762,94.969,96.806,97.973,96.305,97.103,96.818,94.805,97.136,94.158,95.696,92.171,92.365,91.731,-0.4773735773725053,billings,mt,billings
13740,"billings, mt (metropolitan statistical area)",2.0,  rpps: goods,95.476,100.565,98.186,99.421,99.195,97.665,96.57,97.021,94.431,99.274,96.111,98.892,95.826,96.734,96.199,0.38924717717530183,billings,mt,billings
13740,"billings, mt (metropolitan statistical area)",3.0,  rpps: services: housing,82.559,72.049,77.061,78.767,85.55,83.267,88.931,87.087,82.993,85.396,86.262,86.697,74.834,85.001,81.919,9.467621669294697,billings,mt,billings
13740,"billings, mt (metropolitan statistical area)",4.0,  rpps: services: utilities,79.747,77.915,82.851,87.174,89.144,86.786,88.655,89.925,86.144,81.87,76.21,78.814,79.215,74.171,72.632,-8.31029476740516,billings,mt,billings
13740,"billings, mt (metropolitan statistical area)",5.0,  rpps: services: other,98.951,101.06,99.818,102.404,101.587,100.48,100.576,99.89,99.098,99.94,96.573,97.322,96.283,92.669,92.764,-3.6548508043995365,billings,mt,billings
13780,"binghamton, ny (metropolitan statistical area)",1.0,rpps: all items,97.272,97.323,98.079,97.661,95.001,95.995,94.979,96.078,96.215,97.889,96.014,94.113,97.007,94.408,91.966,-5.196532209015856,binghamton,ny,binghamton
13780,"binghamton, ny (metropolitan statistical area)",2.0,  rpps: goods,101.337,101.527,98.336,98.033,96.955,97.102,97.027,98.772,98.187,98.469,100.143,97.155,98.524,95.437,96.429,-2.126385449230643,binghamton,ny,binghamton
13780,"binghamton, ny (metropolitan statistical area)",3.0,  rpps: services: housing,74.577,74.815,86.814,87.08,73.38,74.519,77.48,73.331,73.028,79.498,79.345,74.581,83.659,74.129,70.708,-15.480701418855123,binghamton,ny,binghamton
13780,"binghamton, ny (metropolitan statistical area)",4.0,  rpps: services: utilities,141.258,140.824,137.601,134.778,127.587,132.503,132.395,124.967,124.029,126.801,134.554,132.3,132.499,133.105,130.753,-1.3177457943078885,binghamton,ny,binghamton
13780,"binghamton, ny (metropolitan statistical area)",5.0,  rpps: services: other,101.171,101.348,100.183,99.528,99.769,101.565,98.162,101.596,101.992,102.8,98.218,98.854,99.531,99.966,96.712,-2.8322834091890994,binghamton,ny,binghamton
13820,"birmingham-hoover, al (metropolitan statistical area)",1.0,rpps: all items,93.064,91.99,93.632,94.856,94.184,94.579,93.747,93.603,94.478,93.398,90.432,91.301,91.848,90.774,91.159,-0.7501524257468785,birmingham-hoover,al,birmingham
13820,"birmingham-hoover, al (metropolitan statistical area)",2.0,  rpps: goods,96.625,94.72,96.431,96.295,96.459,97.01,97.467,96.219,96.938,96.794,92.5,94.647,94.366,93.939,94.618,0.2670453341245738,birmingham-hoover,al,birmingham
13820,"birmingham-hoover, al (metropolitan statistical area)",3.0,  rpps: services: housing,72.636,72.594,74.135,77.126,73.001,75.443,70.507,70.235,71.18,69.142,72.277,71.504,76.436,72.061,70.425,-7.864095452404639,birmingham-hoover,al,birmingham
13820,"birmingham-hoover, al (metropolitan statistical area)",4.0,  rpps: services: utilities,93.621,94.489,96.109,95.567,95.697,95.151,95.52,95.151,94.067,91.633,87.423,85.327,84.074,86.16,87.131,3.636082498751103,birmingham-hoover,al,birmingham
13820,"birmingham-hoover, al (metropolitan statistical area)",5.0,  rpps: services: other,98.362,97.833,99.614,101.158,101.626,100.481,100.297,100.857,101.949,100.537,95.902,96.87,96.507,96.06,96.923,0.43105681453158506,birmingham-hoover,al,birmingham
