county_code,county,msa_code,msa,csa_code,csa_title,msa_name,states,types,first_town,state_abbr,msa_short
26025,"calhoun, michigan",C1298,"Battle Creek, MI MSA",CS310,"Kalamazoo-Battle Creek-Portage, MI CSA",Battle Creek,MI,MSA,Battle Creek,MI,"Battle Creek, MI"
26027,"cass, michigan",C4378,"South Bend-Mishawaka, IN-MI MSA",CS515,"South Bend-Elkhart-Mishawaka, IN-MI CSA",South Bend-Mishawaka,IN-MI,MSA,South Bend,IN,"South Bend, IN"
26037,"clinton, michigan",C2962,"Lansing-East Lansing, MI MSA",CS330,"Lansing-East Lansing-Owosso, MI CSA",Lansing-East Lansing,MI,MSA,Lansing,MI,"Lansing, MI"
26045,"eaton, michigan",C2962,"Lansing-East Lansing, MI MSA",CS330,"Lansing-East Lansing-Owosso, MI CSA",Lansing-East Lansing,MI,MSA,Lansing,MI,"Lansing, MI"
26049,"genesee, michigan",C2242,"Flint, MI MSA",CS220,"Detroit-Warren-Ann Arbor, MI CSA",Flint,MI,MSA,Flint,MI,"Flint, MI"
26055,"grand traverse, michigan",C4590,"Traverse City, MI MSA",,,Traverse City,MI,MSA,Traverse City,MI,"Traverse City, MI"
26065,"ingham, michigan",C2962,"Lansing-East Lansing, MI MSA",CS330,"Lansing-East Lansing-Owosso, MI CSA",Lansing-East Lansing,MI,MSA,Lansing,MI,"Lansing, MI"
26067,"ionia, michigan",C2434,"Grand Rapids-Wyoming-Kentwood, MI MSA",CS266,"Grand Rapids-Wyoming, MI CSA",Grand Rapids-Wyoming-Kentwood,MI,MSA,Grand Rapids,MI,"Grand Rapids, MI"
26075,"jackson, michigan",C2710,"Jackson, MI MSA",,,Jackson,MI,MSA,Jackson,MI,"Jackson, MI"
26077,"kalamazoo, michigan",C2802,"Kalamazoo-Portage, MI MSA",CS310,"Kalamazoo-Battle Creek-Portage, MI CSA",Kalamazoo-Portage,MI,MSA,Kalamazoo,MI,"Kalamazoo, MI"
26079,"kalkaska, michigan",C4590,"Traverse City, MI MSA",,,Traverse City,MI,MSA,Traverse City,MI,"Traverse City, MI"
26081,"kent, michigan",C2434,"Grand Rapids-Wyoming-Kentwood, MI MSA",CS266,"Grand Rapids-Wyoming, MI CSA",Grand Rapids-Wyoming-Kentwood,MI,MSA,Grand Rapids,MI,"Grand Rapids, MI"
26087,"lapeer, michigan",C1982,"Detroit-Warren-Dearborn, MI MSA",CS220,"Detroit-Warren-Ann Arbor, MI CSA",Detroit-Warren-Dearborn,MI,MSA,Detroit,MI,"Detroit, MI"
26089,"leelanau, michigan",C4590,"Traverse City, MI MSA",,,Traverse City,MI,MSA,Traverse City,MI,"Traverse City, MI"
26093,"livingston, michigan",C1982,"Detroit-Warren-Dearborn, MI MSA",CS220,"Detroit-Warren-Ann Arbor, MI CSA",Detroit-Warren-Dearborn,MI,MSA,Detroit,MI,"Detroit, MI"
26099,"macomb, michigan",C1982,"Detroit-Warren-Dearborn, MI MSA",CS220,"Detroit-Warren-Ann Arbor, MI CSA",Detroit-Warren-Dearborn,MI,MSA,Detroit,MI,"Detroit, MI"
26111,"midland, michigan",C3322,"Midland, MI MSA",CS474,"Saginaw-Midland-Bay City, MI CSA",Midland,MI,MSA,Midland,MI,"Midland, MI"
26115,"monroe, michigan",C3378,"Monroe, MI MSA",CS220,"Detroit-Warren-Ann Arbor, MI CSA",Monroe,MI,MSA,Monroe,MI,"Monroe, MI"
26117,"montcalm, michigan",C2434,"Grand Rapids-Wyoming-Kentwood, MI MSA",CS266,"Grand Rapids-Wyoming, MI CSA",Grand Rapids-Wyoming-Kentwood,MI,MSA,Grand Rapids,MI,"Grand Rapids, MI"
26121,"muskegon, michigan",C3474,"Muskegon-Norton Shores, MI MSA",CS266,"Grand Rapids-Wyoming, MI CSA",Muskegon-Norton Shores,MI,MSA,Muskegon,MI,"Muskegon, MI"
26125,"oakland, michigan",C1982,"Detroit-Warren-Dearborn, MI MSA",CS220,"Detroit-Warren-Ann Arbor, MI CSA",Detroit-Warren-Dearborn,MI,MSA,Detroit,MI,"Detroit, MI"
26139,"ottawa, michigan",C2434,"Grand Rapids-Wyoming-Kentwood, MI MSA",CS266,"Grand Rapids-Wyoming, MI CSA",Grand Rapids-Wyoming-Kentwood,MI,MSA,Grand Rapids,MI,"Grand Rapids, MI"
26145,"saginaw, michigan",C4098,"Saginaw, MI MSA",CS474,"Saginaw-Midland-Bay City, MI CSA",Saginaw,MI,MSA,Saginaw,MI,"Saginaw, MI"
26147,"st. clair, michigan",C1982,"Detroit-Warren-Dearborn, MI MSA",CS220,"Detroit-Warren-Ann Arbor, MI CSA",Detroit-Warren-Dearborn,MI,MSA,Detroit,MI,"Detroit, MI"
26161,"washtenaw, michigan",C1146,"Ann Arbor, MI MSA",CS220,"Detroit-Warren-Ann Arbor, MI CSA",Ann Arbor,MI,MSA,Ann Arbor,MI,"Ann Arbor, MI"
26163,"wayne, michigan",C1982,"Detroit-Warren-Dearborn, MI MSA",CS220,"Detroit-Warren-Ann Arbor, MI CSA",Detroit-Warren-Dearborn,MI,MSA,Detroit,MI,"Detroit, MI"
27003,"anoka, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27009,"benton, minnesota",C4106,"St. Cloud, MN MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",St. Cloud,MN,MSA,St. Cloud,MN,"St. Cloud, MN"
27013,"blue earth, minnesota",C3186,"Mankato, MN MSA",CS359,"Mankato-New Ulm, MN CSA",Mankato,MN,MSA,Mankato,MN,"Mankato, MN"
27017,"carlton, minnesota",C2026,"Duluth, MN-WI MSA",CS228,"Duluth-Grand Rapids, MN-WI CSA",Duluth,MN-WI,MSA,Duluth,MN,"Duluth, MN"
27019,"carver, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27025,"chisago, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27027,"clay, minnesota",C2202,"Fargo, ND-MN MSA",CS244,"Fargo-Wahpeton, ND-MN CSA",Fargo,ND-MN,MSA,Fargo,ND,"Fargo, ND"
27037,"dakota, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27039,"dodge, minnesota",C4034,"Rochester, MN MSA",CS462,"Rochester-Austin-Winona, MN CSA",Rochester,MN,MSA,Rochester,MN,"Rochester, MN"
27045,"fillmore, minnesota",C4034,"Rochester, MN MSA",CS462,"Rochester-Austin-Winona, MN CSA",Rochester,MN,MSA,Rochester,MN,"Rochester, MN"
27053,"hennepin, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27055,"houston, minnesota",C2910,"La Crosse-Onalaska, WI-MN MSA",CS317,"La Crosse-Onalaska-Sparta, WI-MN CSA",La Crosse-Onalaska,WI-MN,MSA,La Crosse,WI,"La Crosse, WI"
27059,"isanti, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27079,"le sueur, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27095,"mille lacs, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27103,"nicollet, minnesota",C3186,"Mankato, MN MSA",CS359,"Mankato-New Ulm, MN CSA",Mankato,MN,MSA,Mankato,MN,"Mankato, MN"
27109,"olmsted, minnesota",C4034,"Rochester, MN MSA",CS462,"Rochester-Austin-Winona, MN CSA",Rochester,MN,MSA,Rochester,MN,"Rochester, MN"
27119,"polk, minnesota",C2422,"Grand Forks, ND-MN MSA",,,Grand Forks,ND-MN,MSA,Grand Forks,ND,"Grand Forks, ND"
27123,"ramsey, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27133,"rock, minnesota",C4362,"Sioux Falls, SD-MN MSA",,,Sioux Falls,SD-MN,MSA,Sioux Falls,SD,"Sioux Falls, SD"
27137,"st. louis, minnesota",C2026,"Duluth, MN-WI MSA",CS228,"Duluth-Grand Rapids, MN-WI CSA",Duluth,MN-WI,MSA,Duluth,MN,"Duluth, MN"
27139,"scott, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27141,"sherburne, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27145,"stearns, minnesota",C4106,"St. Cloud, MN MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",St. Cloud,MN,MSA,St. Cloud,MN,"St. Cloud, MN"
27157,"wabasha, minnesota",C4034,"Rochester, MN MSA",CS462,"Rochester-Austin-Winona, MN CSA",Rochester,MN,MSA,Rochester,MN,"Rochester, MN"
27163,"washington, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
27171,"wright, minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",CS378,"Minneapolis-St. Paul, MN-WI CSA",Minneapolis-St. Paul-Bloomington,MN-WI,MSA,Minneapolis,MN,"Minneapolis, MN"
28009,"benton, mississippi",C3282,"Memphis, TN-MS-AR MSA",CS368,"Memphis-Clarksdale-Forrest City, TN-MS-AR CSA",Memphis,TN-MS-AR,MSA,Memphis,TN,"Memphis, TN"
28029,"copiah, mississippi",C2714,"Jackson, MS MSA",CS298,"Jackson-Vicksburg-Brookhaven, MS CSA",Jackson,MS,MSA,Jackson,MS,"Jackson, MS"
28033,"desoto, mississippi",C3282,"Memphis, TN-MS-AR MSA",CS368,"Memphis-Clarksdale-Forrest City, TN-MS-AR CSA",Memphis,TN-MS-AR,MSA,Memphis,TN,"Memphis, TN"
28035,"forrest, mississippi",C2562,"Hattiesburg, MS MSA",CS279,"Hattiesburg-Laurel, MS CSA",Hattiesburg,MS,MSA,Hattiesburg,MS,"Hattiesburg, MS"
28045,"hancock, mississippi",C2506,"Gulfport-Biloxi, MS MSA",,,Gulfport-Biloxi,MS,MSA,Gulfport,MS,"Gulfport, MS"
28047,"harrison, mississippi",C2506,"Gulfport-Biloxi, MS MSA",,,Gulfport-Biloxi,MS,MSA,Gulfport,MS,"Gulfport, MS"
28049,"hinds, mississippi",C2714,"Jackson, MS MSA",CS298,"Jackson-Vicksburg-Brookhaven, MS CSA",Jackson,MS,MSA,Jackson,MS,"Jackson, MS"
28051,"holmes, mississippi",C2714,"Jackson, MS MSA",CS298,"Jackson-Vicksburg-Brookhaven, MS CSA",Jackson,MS,MSA,Jackson,MS,"Jackson, MS"
28059,"jackson, mississippi",C2506,"Gulfport-Biloxi, MS MSA",,,Gulfport-Biloxi,MS,MSA,Gulfport,MS,"Gulfport, MS"
28073,"lamar, mississippi",C2562,"Hattiesburg, MS MSA",CS279,"Hattiesburg-Laurel, MS CSA",Hattiesburg,MS,MSA,Hattiesburg,MS,"Hattiesburg, MS"
28089,"madison, mississippi",C2714,"Jackson, MS MSA",CS298,"Jackson-Vicksburg-Brookhaven, MS CSA",Jackson,MS,MSA,Jackson,MS,"Jackson, MS"
28093,"marshall, mississippi",C3282,"Memphis, TN-MS-AR MSA",CS368,"Memphis-Clarksdale-Forrest City, TN-MS-AR CSA",Memphis,TN-MS-AR,MSA,Memphis,TN,"Memphis, TN"
28111,"perry, mississippi",C2562,"Hattiesburg, MS MSA",CS279,"Hattiesburg-Laurel, MS CSA",Hattiesburg,MS,MSA,Hattiesburg,MS,"Hattiesburg, MS"
28121,"rankin, mississippi",C2714,"Jackson, MS MSA",CS298,"Jackson-Vicksburg-Brookhaven, MS CSA",Jackson,MS,MSA,Jackson,MS,"Jackson, MS"
28123,"scott, mississippi",C2714,"Jackson, MS MSA",CS298,"Jackson-Vicksburg-Brookhaven, MS CSA",Jackson,MS,MSA,Jackson,MS,"Jackson, MS"
28127,"simpson, mississippi",C2714,"Jackson, MS MSA",CS298,"Jackson-Vicksburg-Brookhaven, MS CSA",Jackson,MS,MSA,Jackson,MS,"Jackson, MS"
28131,"stone, mississippi",C2506,"Gulfport-Biloxi, MS MSA",,,Gulfport-Biloxi,MS,MSA,Gulfport,MS,"Gulfport, MS"
28137,"tate, mississippi",C3282,"Memphis, TN-MS-AR MSA",CS368,"Memphis-Clarksdale-Forrest City, TN-MS-AR CSA",Memphis,TN-MS-AR,MSA,Memphis,TN,"Memphis, TN"
28143,"tunica, mississippi",C3282,"Memphis, TN-MS-AR MSA",CS368,"Memphis-Clarksdale-Forrest City, TN-MS-AR CSA",Memphis,TN-MS-AR,MSA,Memphis,TN,"Memphis, TN"
28163,"yazoo, mississippi",C2714,"Jackson, MS MSA",CS298,"Jackson-Vicksburg-Brookhaven, MS CSA",Jackson,MS,MSA,Jackson,MS,"Jackson, MS"
29003,"andrew, missouri",C4114,"St. Joseph, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",St. Joseph,MO-KS,MSA,St. Joseph,MO,"St. Joseph, MO"
29013,"bates, missouri",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
29017,"bollinger, missouri",C1602,"Cape Girardeau, MO-IL MSA",CS164,"Cape Girardeau-Sikeston, MO-IL CSA",Cape Girardeau,MO-IL,MSA,Cape Girardeau,MO,"Cape Girardeau, MO"
29019,"boone, missouri",C1786,"Columbia, MO MSA",CS190,"Columbia-Jefferson City-Moberly, MO CSA",Columbia,MO,MSA,Columbia,MO,"Columbia, MO"
29021,"buchanan, missouri",C4114,"St. Joseph, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",St. Joseph,MO-KS,MSA,St. Joseph,MO,"St. Joseph, MO"
29025,"caldwell, missouri",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
29027,"callaway, missouri",C2762,"Jefferson City, MO MSA",CS190,"Columbia-Jefferson City-Moberly, MO CSA",Jefferson City,MO,MSA,Jefferson City,MO,"Jefferson City, MO"
29031,"cape girardeau, missouri",C1602,"Cape Girardeau, MO-IL MSA",CS164,"Cape Girardeau-Sikeston, MO-IL CSA",Cape Girardeau,MO-IL,MSA,Cape Girardeau,MO,"Cape Girardeau, MO"
29037,"cass, missouri",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
29043,"christian, missouri",C4418,"Springfield, MO MSA",,,Springfield,MO,MSA,Springfield,MO,"Springfield, MO"
29047,"clay, missouri",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
29049,"clinton, missouri",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
29051,"cole, missouri",C2762,"Jefferson City, MO MSA",CS190,"Columbia-Jefferson City-Moberly, MO CSA",Jefferson City,MO,MSA,Jefferson City,MO,"Jefferson City, MO"
29053,"cooper, missouri",C1786,"Columbia, MO MSA",CS190,"Columbia-Jefferson City-Moberly, MO CSA",Columbia,MO,MSA,Columbia,MO,"Columbia, MO"
29059,"dallas, missouri",C4418,"Springfield, MO MSA",,,Springfield,MO,MSA,Springfield,MO,"Springfield, MO"
29063,"dekalb, missouri",C4114,"St. Joseph, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",St. Joseph,MO-KS,MSA,St. Joseph,MO,"St. Joseph, MO"
29071,"franklin, missouri",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
29077,"greene, missouri",C4418,"Springfield, MO MSA",,,Springfield,MO,MSA,Springfield,MO,"Springfield, MO"
29089,"howard, missouri",C1786,"Columbia, MO MSA",CS190,"Columbia-Jefferson City-Moberly, MO CSA",Columbia,MO,MSA,Columbia,MO,"Columbia, MO"
29095,"jackson, missouri",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
29097,"jasper, missouri",C2790,"Joplin, MO-KS MSA",CS309,"Joplin-Miami, MO-OK-KS CSA",Joplin,MO-KS,MSA,Joplin,MO,"Joplin, MO"
29099,"jefferson, missouri",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
29107,"lafayette, missouri",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
29113,"lincoln, missouri",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
29135,"moniteau, missouri",C2762,"Jefferson City, MO MSA",CS190,"Columbia-Jefferson City-Moberly, MO CSA",Jefferson City,MO,MSA,Jefferson City,MO,"Jefferson City, MO"
29145,"newton, missouri",C2790,"Joplin, MO-KS MSA",CS309,"Joplin-Miami, MO-OK-KS CSA",Joplin,MO-KS,MSA,Joplin,MO,"Joplin, MO"
29151,"osage, missouri",C2762,"Jefferson City, MO MSA",CS190,"Columbia-Jefferson City-Moberly, MO CSA",Jefferson City,MO,MSA,Jefferson City,MO,"Jefferson City, MO"
29165,"platte, missouri",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
29167,"polk, missouri",C4418,"Springfield, MO MSA",,,Springfield,MO,MSA,Springfield,MO,"Springfield, MO"
29177,"ray, missouri",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
29183,"st. charles, missouri",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
29189,"st. louis, missouri",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
29219,"warren, missouri",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
29225,"webster, missouri",C4418,"Springfield, MO MSA",,,Springfield,MO,MSA,Springfield,MO,"Springfield, MO"
29510,"st. louis city, missouri",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
30007,"broadwater, montana",C2574,"Helena, MT MSA",,,Helena,MT,MSA,Helena,MT,"Helena, MT"
30009,"carbon, montana",C1374,"Billings, MT MSA",,,Billings,MT,MSA,Billings,MT,"Billings, MT"
30013,"cascade, montana",C2450,"Great Falls, MT MSA",,,Great Falls,MT,MSA,Great Falls,MT,"Great Falls, MT"
