fips,msa,category,cumulative biden rpp percent change,year,rpp
49740,yuma,goods,1.0499041301756804,2019,98.961
49740,yuma,housing,-5.164582965542693,2019,66.344
49740,yuma,utilities,-6.73187055045254,2019,90.042
49740,yuma,other services,-2.1846735126806127,2019,97.441
legend / footnotes:,,,,2019,
"* regional price parities are not available for enid, ok prior to 2013, twin falls, id prior to 2015, and poughkeepsie-newburgh-middletown, ny prior to 2016.",,,,2019,
"metropolitan areas are defined (geographically delineated) by the office of management and budget (omb) bulletin no. 20-01 issued march 6, 2020.",,,,2019,
(na) not available.,,,,2019,
"last updated: december 14, 2023-- new statistics for 2022; revised statistics for 2008-2021.",,,,2019,
00000,united states,all items,0.0,2020,100.0
00000,united states,goods,0.0010045304322399663,2020,99.549
00000,united states,housing,-0.006958112164773067,2020,100.602
00000,united states,utilities,0.1784935549628327,2020,98.603
00000,united states,other services,0.017967299514883593,2020,100.182
00999,united states (nonmetropolitan portion),all items,0.26599658166094997,2020,88.347
00999,united states (nonmetropolitan portion),goods,-0.7568580500754816,2020,96.055
00999,united states (nonmetropolitan portion),housing,-0.003363775501627133,2020,59.457
00999,united states (nonmetropolitan portion),utilities,0.2761729063331971,2020,90.523
00999,united states (nonmetropolitan portion),other services,-0.5420748452678571,2020,97.588
10180,abilene,all items,1.5047909889574889,2020,90.378
10180,abilene,goods,-2.830737279335409,2020,96.3
10180,abilene,housing,14.112555422725977,2020,66.083
10180,abilene,utilities,1.5597859665893306,2020,85.781
10180,abilene,other services,-2.223362924492223,2020,99.354
10420,akron,all items,-1.5517056999251497,2020,93.51
10420,akron,goods,-1.7951369271605042,2020,93.809
10420,akron,housing,-6.421188946172454,2020,81.854
10420,akron,utilities,-1.8468557390713052,2020,91.182
10420,akron,other services,0.041010078226716054,2020,97.537
10500,albany,all items,2.9591581355992678,2020,83.909
10500,albany,goods,0.026247821430827212,2020,95.246
10500,albany,housing,0.8619999999999948,2020,50.0
10500,albany,utilities,-0.11517704356983456,2020,91.164
10500,albany,other services,4.5145421865310045,2020,95.137
10540,albany-lebanon,all items,2.07335278219551,2020,102.491
10540,albany-lebanon,goods,4.47493747544534,2020,104.359
10540,albany-lebanon,housing,-6.191184693094267,2020,105.521
10540,albany-lebanon,utilities,-7.945389906809434,2020,95.074
10540,albany-lebanon,other services,4.1644250503118405,2020,100.374
10580,albany-schenectady-troy,all items,-2.578718510073747,2020,99.119
10580,albany-schenectady-troy,goods,-2.126385449230643,2020,98.524
10580,albany-schenectady-troy,housing,-3.273373771177588,2020,95.62
10580,albany-schenectady-troy,utilities,-0.44727179316702653,2020,132.358
10580,albany-schenectady-troy,other services,-2.8322834091890994,2020,99.531
10740,albuquerque,all items,-0.8157022686719355,2020,94.152
10740,albuquerque,goods,0.5908312882803072,2020,96.982
10740,albuquerque,housing,2.8716294611778834,2020,86.188
10740,albuquerque,utilities,-0.10406200660255885,2020,83.604
10740,albuquerque,other services,-3.406348907900107,2020,95.733
10780,alexandria,all items,-1.3813861930049531,2020,87.376
10780,alexandria,goods,-0.7423936378345776,2020,94.559
10780,alexandria,housing,-13.24783236994219,2020,55.36
10780,alexandria,utilities,9.437838264923165,2020,75.939
10780,alexandria,other services,-2.0669083750966735,2020,99.569
10900,allentown-bethlehem-easton,all items,-1.64810913832882,2020,99.69
10900,allentown-bethlehem-easton,goods,-1.2251055514493645,2020,98.767
10900,allentown-bethlehem-easton,housing,1.4559326544895401,2020,101.447
10900,allentown-bethlehem-easton,utilities,-2.299121084026545,2020,110.477
10900,allentown-bethlehem-easton,other services,-2.6960068482803834,2020,99.295
11020,altoona,all items,-0.7503874586060431,2020,89.687
11020,altoona,goods,-1.0706507976702841,2020,98.725
11020,altoona,housing,-0.8891107044492403,2020,54.099
11020,altoona,utilities,-1.385226657034488,2020,110.74
11020,altoona,other services,-2.746527812748647,2020,99.289
11100,amarillo,all items,-2.9154148859645415,2020,94.532
11100,amarillo,goods,-2.830737279335409,2020,96.3
11100,amarillo,housing,-6.655505441097463,2020,80.039
11100,amarillo,utilities,3.772113874270522,2020,87.219
11100,amarillo,other services,-2.223362924492223,2020,99.354
11180,ames,all items,-5.271387568007537,2020,93.372
11180,ames,goods,-2.347746937152781,2020,95.581
11180,ames,housing,-19.98441381325799,2020,82.124
11180,ames,utilities,1.2980146182157435,2020,96.455
11180,ames,other services,-4.609660804410676,2020,96.493
11260,anchorage,all items,-0.11726169709657065,2020,103.188
11260,anchorage,goods,4.422587178407429,2020,99.738
11260,anchorage,housing,13.281289196158891,2020,99.659
11260,anchorage,utilities,-21.81123584592598,2020,123.551
11260,anchorage,other services,-4.594553620496886,2020,105.538
11460,ann arbor,all items,-0.8437661823387745,2020,98.487
11460,ann arbor,goods,-1.9156228977800525,2020,93.651
11460,ann arbor,housing,0.5658445295810502,2020,113.282
11460,ann arbor,utilities,-5.529606312918858,2020,103.407
11460,ann arbor,other services,0.25165210630766527,2020,97.754
11500,anniston-oxford,all items,-2.239449755187697,2020,85.78
11500,anniston-oxford,goods,0.2670453341245738,2020,94.366
11500,anniston-oxford,housing,-13.998808448484612,2020,52.033
11500,anniston-oxford,utilities,2.1738142831183005,2020,88.048
11500,anniston-oxford,other services,0.43105681453158506,2020,96.507
11540,appleton,all items,-0.5537554589884977,2020,92.279
11540,appleton,goods,-2.492427060636657,2020,94.085
11540,appleton,housing,3.815097516873933,2020,72.449
11540,appleton,utilities,-5.258164491577238,2020,94.862
11540,appleton,other services,-0.24861878453038164,2020,97.74
11700,asheville,all items,1.7475874062067263,2020,93.157
11700,asheville,goods,0.3844703318806468,2020,95.456
11700,asheville,housing,-1.655904653642869,2020,85.331
11700,asheville,utilities,-4.514749698637614,2020,87.934
11700,asheville,other services,4.332572314265966,2020,95.486
12020,athens-clarke county,all items,3.5811543826244816,2020,90.334
12020,athens-clarke county,goods,0.026247821430827212,2020,95.246
12020,athens-clarke county,housing,9.33141002524341,2020,69.325
12020,athens-clarke county,utilities,-0.029129355917575813,2020,92.69
12020,athens-clarke county,other services,4.5145421865310045,2020,95.137
12060,atlanta-sandy springs-alpharetta,all items,-0.006075395660142597,2020,98.759
12060,atlanta-sandy springs-alpharetta,goods,2.2120707039529104,2020,97.194
12060,atlanta-sandy springs-alpharetta,housing,4.574227727786221,2020,102.684
12060,atlanta-sandy springs-alpharetta,utilities,2.289405327460022,2020,101.249
12060,atlanta-sandy springs-alpharetta,other services,-3.0444751044921525,2020,98.572
12100,atlantic city-hammonton,all items,-2.1063398744736586,2020,100.696
12100,atlantic city-hammonton,goods,-2.270112041990507,2020,99.07
12100,atlantic city-hammonton,housing,-0.12647634987351944,2020,105.158
12100,atlantic city-hammonton,utilities,-9.017702064948509,2020,113.998
12100,atlantic city-hammonton,other services,-2.369758896662807,2020,99.335
12220,auburn-opelika,all items,-0.6644778862207561,2020,89.243
12220,auburn-opelika,goods,0.2670453341245738,2020,94.366
12220,auburn-opelika,housing,-9.2059925093633,2020,66.75
12220,auburn-opelika,utilities,1.6698176352470049,2020,85.159
12220,auburn-opelika,other services,0.43105681453158506,2020,96.507
12260,augusta-richmond county,all items,2.5384049408039964,2020,89.702
12260,augusta-richmond county,goods,-0.291652241420919,2020,95.319
12260,augusta-richmond county,housing,-0.04483007953724644,2020,69.15
12260,augusta-richmond county,utilities,-0.3825669492161121,2020,93.317
12260,augusta-richmond county,other services,4.5370886488646835,2020,95.083
12420,austin-round rock-georgetown,all items,-2.3139956705249816,2020,101.167
12420,austin-round rock-georgetown,goods,-2.830737279335409,2020,96.3
12420,austin-round rock-georgetown,housing,1.5180235173167131,2020,124.504
12420,austin-round rock-georgetown,utilities,2.258932628120732,2020,85.837
12420,austin-round rock-georgetown,other services,-2.223362924492223,2020,99.354
12540,bakersfield,all items,4.193586982531695,2020,100.296
12540,bakersfield,goods,4.3525352247675615,2020,104.33
12540,bakersfield,housing,4.418440431756288,2020,89.217
12540,bakersfield,utilities,6.8256962165760635,2020,135.195
12540,bakersfield,other services,3.511164647440047,2020,100.451
12580,baltimore-columbia-towson,all items,-2.7606896027948675,2020,105.336
12580,baltimore-columbia-towson,goods,-1.0060460916336282,2020,101.884
12580,baltimore-columbia-towson,housing,-1.6311136146555236,2020,122.493
12580,baltimore-columbia-towson,utilities,-2.7980068991950957,2020,104.36
12580,baltimore-columbia-towson,other services,-3.822404023995216,2020,102.187
12620,bangor,all items,-0.671925811183719,2020,97.481
12620,bangor,goods,1.5743205907469808,2020,99.535
12620,bangor,housing,-20.916140937087004,2020,80.206
12620,bangor,utilities,2.085892327511307,2020,133.516
12620,bangor,other services,3.306435932335209,2020,102.86
12700,barnstable town,all items,7.669374821074236,2020,101.299
12700,barnstable town,goods,2.4420580026695853,2020,98.892
12700,barnstable town,housing,24.80927434615461,2020,100.406
12700,barnstable town,utilities,-3.854315143150141,2020,155.047
12700,barnstable town,other services,4.234627083107762,2020,101.591
12940,baton rouge,all items,-0.7887196986768819,2020,93.189
12940,baton rouge,goods,-0.7423936378345776,2020,94.559
12940,baton rouge,housing,-1.4315301350770522,2020,76.771
12940,baton rouge,utilities,8.04876458700046,2020,76.695
12940,baton rouge,other services,-2.0669083750966735,2020,99.569
12980,battle creek,all items,-1.5078480900958586,2020,90.659
12980,battle creek,goods,-1.9156228977800525,2020,93.651
12980,battle creek,housing,-7.402141555960365,2020,67.521
12980,battle creek,utilities,-5.841574268304864,2020,100.11
12980,battle creek,other services,0.25165210630766527,2020,97.754
13020,bay city,all items,-0.7943930499059103,2020,88.747
13020,bay city,goods,-1.9156228977800525,2020,93.651
13020,bay city,housing,-9.073840166592694,2020,58.586
13020,bay city,utilities,-6.120229385010874,2020,101.14
13020,bay city,other services,0.25165210630766527,2020,97.754
13140,beaumont-port arthur,all items,1.203951088101281,2020,90.203
13140,beaumont-port arthur,goods,-2.830737279335409,2020,96.3
13140,beaumont-port arthur,housing,16.512229199119954,2020,62.269
13140,beaumont-port arthur,utilities,2.4450934579439294,2020,85.6
13140,beaumont-port arthur,other services,-2.223362924492223,2020,99.354
13220,beckley,all items,5.7025842454434414,2020,83.506
13220,beckley,goods,-0.7828529940970356,2020,95.037
13220,beckley,housing,10.130677759569735,2020,47.598
13220,beckley,utilities,-2.506130680906667,2020,87.266
13220,beckley,other services,5.467687608527379,2020,95.598
13380,bellingham,all items,2.444190815181647,2020,103.388
13380,bellingham,goods,4.765376903224568,2020,104.231
13380,bellingham,housing,-0.919315580408436,2020,110.517
13380,bellingham,utilities,-7.2201342573483,2020,92.062
13380,bellingham,other services,3.2734312946783133,2020,100.72
13460,bend,all items,3.5326269358009275,2020,104.285
13460,bend,goods,4.47493747544534,2020,104.359
13460,bend,housing,2.4441153289855473,2020,115.461
13460,bend,utilities,-4.9399099711228045,2020,94.192
13460,bend,other services,4.1644250503118405,2020,100.374
13740,billings,all items,-0.4773735773725053,2020,92.171
13740,billings,goods,0.38924717717530183,2020,95.826
13740,billings,housing,9.467621669294697,2020,74.834
13740,billings,utilities,-8.31029476740516,2020,79.215
13740,billings,other services,-3.6548508043995365,2020,96.283
13780,binghamton,all items,-5.196532209015856,2020,97.007
13780,binghamton,goods,-2.126385449230643,2020,98.524
13780,binghamton,housing,-15.480701418855123,2020,83.659
13780,binghamton,utilities,-1.3177457943078885,2020,132.499
13780,binghamton,other services,-2.8322834091890994,2020,99.531
13820,birmingham-hoover,all items,-0.7501524257468785,2020,91.848
13820,birmingham-hoover,goods,0.2670453341245738,2020,94.366
13820,birmingham-hoover,housing,-7.864095452404639,2020,76.436
13820,birmingham-hoover,utilities,3.636082498751103,2020,84.074
13820,birmingham-hoover,other services,0.43105681453158506,2020,96.507
13900,bismarck,all items,-1.8660977869717925,2020,92.814
13900,bismarck,goods,-2.3575516297586474,2020,96.456
13900,bismarck,housing,6.730352303523033,2020,73.8
13900,bismarck,utilities,1.526271128133389,2020,87.206
13900,bismarck,other services,-4.0809352704228,2020,96.571
13980,blacksburg-christiansburg,all items,2.3327909942394793,2020,90.964
13980,blacksburg-christiansburg,goods,0.5196632162428773,2020,95.254
13980,blacksburg-christiansburg,housing,-2.1924403934291194,2020,77.676
13980,blacksburg-christiansburg,utilities,-0.34360799588118346,2020,89.346
13980,blacksburg-christiansburg,other services,4.695374062345471,2020,95.051
14010,bloomington,all items,-0.3398644857796359,2020,92.684
14010,bloomington,goods,-3.7716182007700723,2020,94.018
14010,bloomington,housing,3.6651991725454773,2020,75.412
14010,bloomington,utilities,6.909103015103259,2020,90.113
14010,bloomington,other services,0.1226868418362177,2020,97.81
14020,bloomington,all items,-0.4817729243616539,2020,93.405
14020,bloomington,goods,-1.0353156489077568,2020,93.981
14020,bloomington,housing,-0.9539671071161911,2020,81.659
14020,bloomington,utilities,-3.462432391337405,2020,92.074
14020,bloomington,other services,-0.19278294486202932,2020,97.519
14100,bloomsburg-berwick,all items,-2.490729498244349,2020,91.419
14100,bloomsburg-berwick,goods,-1.0706507976702841,2020,98.725
14100,bloomsburg-berwick,housing,-6.214418819345913,2020,58.493
14100,bloomsburg-berwick,utilities,-0.0231042927775902,2020,108.205
14100,bloomsburg-berwick,other services,-2.746527812748647,2020,99.289
14260,boise city,all items,0.6043844568548543,2020,93.649
14260,boise city,goods,0.46217030975914386,2020,95.203
14260,boise city,housing,15.951704706188535,2020,88.373
14260,boise city,utilities,-11.271626182186834,2020,74.967
14260,boise city,other services,-4.023210831721469,2020,95.645
14460,boston-cambridge-newton,all items,-0.40122770339398395,2020,112.405
14460,boston-cambridge-newton,goods,1.714053389760036,2020,108.223
14460,boston-cambridge-newton,housing,-4.05050846808429,2020,156.647
14460,boston-cambridge-newton,utilities,-5.918028095258389,2020,164.227
14460,boston-cambridge-newton,other services,0.12402892085224684,2020,104.008
14500,boulder,all items,-1.6946483752238946,2020,101.614
14500,boulder,goods,0.22594987453013748,2020,96.039
14500,boulder,housing,2.956180420689849,2020,146.236
14500,boulder,utilities,0.8896309105002624,2020,83.855
14500,boulder,other services,-3.1140077533300166,2020,94.669
14540,bowling green,all items,-0.17886287924519484,2020,89.454
14540,bowling green,goods,-0.31237094844289703,2020,94.439
14540,bowling green,housing,-2.7207226583503616,2020,65.093
14540,bowling green,utilities,4.795773740497351,2020,77.61
14540,bowling green,other services,0.4528976098224691,2020,96.269
14740,bremerton-silverdale-port orchard,all items,3.2977783687774798,2020,105.283
14740,bremerton-silverdale-port orchard,goods,4.765376903224568,2020,104.231
14740,bremerton-silverdale-port orchard,housing,4.655982648511874,2020,124.485
14740,bremerton-silverdale-port orchard,utilities,-7.71977096665543,2020,89.07
14740,bremerton-silverdale-port orchard,other services,3.2734312946783133,2020,100.72
14860,bridgeport-stamford-norwalk,all items,0.9728109455023517,2020,108.757
14860,bridgeport-stamford-norwalk,goods,2.1984233529488924,2020,99.071
14860,bridgeport-stamford-norwalk,housing,-5.064795217407464,2020,161.586
14860,bridgeport-stamford-norwalk,utilities,-12.152097462949007,2020,159.24
14860,bridgeport-stamford-norwalk,other services,2.559373963273023,2020,102.486
15180,brownsville-harlingen,all items,0.41611322041072185,2020,85.073
15180,brownsville-harlingen,goods,-2.830737279335409,2020,96.3
15180,brownsville-harlingen,housing,9.600371184765287,2020,49.571
15180,brownsville-harlingen,utilities,0.7221530729668102,2020,85.162
15180,brownsville-harlingen,other services,-2.223362924492223,2020,99.354
15260,brunswick,all items,2.871135873472319,2020,89.024
15260,brunswick,goods,0.026247821430827212,2020,95.246
15260,brunswick,housing,-1.5239487907330185,2020,69.753
15260,brunswick,utilities,1.4519702925096616,2020,89.809
15260,brunswick,other services,4.5145421865310045,2020,95.137
15380,buffalo-cheektowaga,all items,-0.45065583678835835,2020,94.307
15380,buffalo-cheektowaga,goods,-2.126385449230643,2020,98.524
15380,buffalo-cheektowaga,housing,10.744104188665963,2020,71.025
15380,buffalo-cheektowaga,utilities,-2.7470161191091553,2020,130.032
15380,buffalo-cheektowaga,other services,-2.8322834091890994,2020,99.531
15500,burlington,all items,2.875901505946872,2020,89.711
15500,burlington,goods,0.3844703318806468,2020,95.456
15500,burlington,housing,0.5873485408726273,2020,70.316
15500,burlington,utilities,-3.9353051156713894,2020,88.786
15500,burlington,other services,4.332572314265966,2020,95.486
15540,burlington-south burlington,all items,1.4346956273220923,2020,104.97
15540,burlington-south burlington,goods,1.9246556599470956,2020,98.667
15540,burlington-south burlington,housing,-1.7937362096607816,2020,125.994
15540,burlington-south burlington,utilities,-16.112323958734645,2020,140.166
15540,burlington-south burlington,other services,2.9430457100953222,2020,102.275
15680,california-lexington park,all items,1.7130511877222814,2020,98.129
15680,california-lexington park,goods,0.5550203158379772,2020,95.492
15680,california-lexington park,housing,-3.074069166556251,2020,113.205
15680,california-lexington park,utilities,-2.3025088119427632,2020,96.46
15680,california-lexington park,other services,4.568905074351971,2020,95.559
15940,canton-massillon,all items,-0.2036545299068495,2020,88.876
15940,canton-massillon,goods,-1.7951369271605042,2020,93.809
15940,canton-massillon,housing,-0.8451281350839109,2020,58.571
15940,canton-massillon,utilities,-1.3675626433690875,2020,91.111
15940,canton-massillon,other services,0.041010078226716054,2020,97.537
15980,cape coral-fort myers,all items,3.635473906350358,2020,98.089
15980,cape coral-fort myers,goods,0.01994729714122817,2020,95.251
15980,cape coral-fort myers,housing,11.438286789176685,2020,110.576
15980,cape coral-fort myers,utilities,5.756268853695314,2020,84.864
15980,cape coral-fort myers,other services,4.1242166074016895,2020,95.897
16020,cape girardeau,all items,-2.937968720134024,2020,88.939
16020,cape girardeau,goods,-2.194798827493401,2020,95.863
16020,cape girardeau,housing,-5.3581895148160275,2020,61.42
16020,cape girardeau,utilities,-0.9554208121610616,2020,93.676
16020,cape girardeau,other services,-4.862016851955354,2020,96.606
16060,carbondale-marion,all items,-0.9151252727667425,2020,87.529
16060,carbondale-marion,goods,-3.7716182007700723,2020,94.018
16060,carbondale-marion,housing,-6.068272457351664,2020,56.919
16060,carbondale-marion,utilities,3.5534298462427354,2020,93.459
16060,carbondale-marion,other services,0.1226868418362177,2020,97.81
16180,carson city,all items,-0.3385290333466895,2020,94.822
16180,carson city,goods,0.7038817312583823,2020,96.323
16180,carson city,housing,6.8376533008610965,2020,91.976
16180,carson city,utilities,-6.314960082500032,2020,86.303
16180,carson city,other services,-3.3923350205929603,2020,95.421
16220,casper,all items,-1.3785279291042896,2020,93.433
16220,casper,goods,-0.4734945959855974,2020,97.15
16220,casper,housing,-2.415369409439089,2020,80.94
16220,casper,utilities,-6.585561302542425,2020,82.362
16220,casper,other services,-2.746660028213422,2020,96.408
16300,cedar rapids,all items,-1.4689302641228548,2020,91.359
16300,cedar rapids,goods,-2.347746937152781,2020,95.581
16300,cedar rapids,housing,12.462019594183998,2020,67.469
16300,cedar rapids,utilities,2.429695131355714,2020,97.255
16300,cedar rapids,other services,-4.609660804410676,2020,96.493
16540,chambersburg-waynesboro,all items,-0.4189292380790727,2020,94.288
16540,chambersburg-waynesboro,goods,-1.0706507976702841,2020,98.725
16540,chambersburg-waynesboro,housing,3.9384538334191275,2020,71.881
16540,chambersburg-waynesboro,utilities,-0.12239119514088719,2020,109.485
16540,chambersburg-waynesboro,other services,-2.746527812748647,2020,99.289
16580,champaign-urbana,all items,-0.8868192820779935,2020,92.127
16580,champaign-urbana,goods,-3.7716182007700723,2020,94.018
16580,champaign-urbana,housing,-1.657095319879776,2020,74.528
16580,champaign-urbana,utilities,4.636626957336057,2020,91.834
16580,champaign-urbana,other services,0.1226868418362177,2020,97.81
16620,charleston,all items,2.027509619150756,2020,86.806
16620,charleston,goods,-0.7828529940970356,2020,95.037
16620,charleston,housing,-6.873597745267103,2020,53.931
16620,charleston,utilities,-2.5130638063806354,2020,87.264
16620,charleston,other services,5.467687608527379,2020,95.598
16700,charleston-north charleston,all items,1.0543704368397502,2020,98.068
16700,charleston-north charleston,goods,-0.8559724244868956,2020,95.447
16700,charleston-north charleston,housing,-1.4753792754485227,2020,112.649
16700,charleston-north charleston,utilities,-1.5086626435662795,2020,92.466
16700,charleston-north charleston,other services,4.579766905656796,2020,94.983
16740,charlotte-concord-gastonia,all items,2.8982890642423977,2020,94.159
16740,charlotte-concord-gastonia,goods,0.20638213170742215,2020,95.454
16740,charlotte-concord-gastonia,housing,6.12872238232469,2020,88.485
16740,charlotte-concord-gastonia,utilities,-3.940870187043287,2020,89.498
16740,charlotte-concord-gastonia,other services,4.366144042927807,2020,95.416
16820,charlottesville,all items,-0.6311845909516537,2020,98.228
16820,charlottesville,goods,0.5196632162428773,2020,95.254
16820,charlottesville,housing,-15.931495260949886,2020,115.846
16820,charlottesville,utilities,-0.6259609048978776,2020,91.06
16820,charlottesville,other services,4.695374062345471,2020,95.051
16860,chattanooga,all items,2.6982030478262446,2020,90.097
16860,chattanooga,goods,-0.06692444973230474,2020,94.136
16860,chattanooga,housing,9.944789510006899,2020,72.45
16860,chattanooga,utilities,5.889813713832737,2020,75.69
16860,chattanooga,other services,1.505789882941394,2020,95.166
16940,cheyenne,all items,2.5458270668497556,2020,91.758
16940,cheyenne,goods,-0.4734945959855974,2020,97.15
16940,cheyenne,housing,27.34308406283401,2020,73.909
16940,cheyenne,utilities,-9.200048555474623,2020,82.38
16940,cheyenne,other services,-2.746660028213422,2020,96.408
16980,chicago-naperville-elgin,all items,1.339773446035302,2020,104.346
16980,chicago-naperville-elgin,goods,3.3858908302018453,2020,103.252
16980,chicago-naperville-elgin,housing,-4.852494465324616,2020,116.538
16980,chicago-naperville-elgin,utilities,7.083516590920199,2020,81.852
16980,chicago-naperville-elgin,other services,1.7103397369903417,2020,102.962
17020,chico,all items,2.500884746962366,2020,101.724
17020,chico,goods,4.3525352247675615,2020,104.33
17020,chico,housing,-5.7759536356230194,2020,96.971
17020,chico,utilities,6.311517809656325,2020,137.257
17020,chico,other services,3.511164647440047,2020,100.451
17140,cincinnati,all items,-0.40486261306853416,2020,93.859
17140,cincinnati,goods,-1.4546540397577044,2020,93.768
17140,cincinnati,housing,0.489713613558347,2020,83.314
17140,cincinnati,utilities,-2.7000815534836593,2020,90.738
17140,cincinnati,other services,0.08403189112747007,2020,97.582
17300,clarksville,all items,2.53318471982977,2020,88.821
17300,clarksville,goods,0.0074209142566266555,2020,94.328
17300,clarksville,housing,6.855013432706487,2020,69.234
17300,clarksville,utilities,6.4786636910799915,2020,73.935
17300,clarksville,other services,1.2637253154069747,2020,95.353
17420,cleveland,all items,2.827840516247976,2020,86.78
17420,cleveland,goods,0.1102898289447164,2020,94.297
17420,cleveland,housing,8.528827369721656,2020,59.891
17420,cleveland,utilities,4.838601255697025,2020,74.381
17420,cleveland,other services,1.461327389901072,2020,95.119
17460,cleveland-elyria,all items,-0.43325702304285624,2020,93.478
17460,cleveland-elyria,goods,-1.7951369271605042,2020,93.809
17460,cleveland-elyria,housing,1.0640377238632694,2020,81.858
17460,cleveland-elyria,utilities,-2.2244137628753027,2020,91.26
17460,cleveland-elyria,other services,0.041010078226716054,2020,97.537
17660,coeur d'alene,all items,0.7212494491201964,2020,93.033
17660,coeur d'alene,goods,0.46217030975914386,2020,95.203
17660,coeur d'alene,housing,14.059729831745326,2020,87.427
17660,coeur d'alene,utilities,-11.240464081373183,2020,75.504
17660,coeur d'alene,other services,-4.023210831721469,2020,95.645
17780,college station-bryan,all items,-2.6773424119198497,2020,95.169
17780,college station-bryan,goods,-2.830737279335409,2020,96.3
17780,college station-bryan,housing,-5.14346818748887,2020,84.165
17780,college station-bryan,utilities,2.115579509858121,2020,86.832
17780,college station-bryan,other services,-2.223362924492223,2020,99.354
17820,colorado springs,all items,-1.7452006980802781,2020,98.556
17820,colorado springs,goods,0.22594987453013748,2020,96.039
17820,colorado springs,housing,-0.2188366576459193,2020,119.724
17820,colorado springs,utilities,0.6141309512496388,2020,84.184
17820,colorado springs,other services,-3.1140077533300166,2020,94.669
17860,columbia,all items,-3.501288447831567,2020,91.195
17860,columbia,goods,-2.156809549647307,2020,95.836
17860,columbia,housing,-4.472674341669977,2020,68.013
17860,columbia,utilities,-2.049088761929082,2020,93.993
17860,columbia,other services,-4.910617243056921,2020,96.607
17900,columbia,all items,4.200745562788634,2020,89.865
17900,columbia,goods,-0.8559724244868956,2020,95.447
17900,columbia,housing,13.17798312575333,2020,69.692
17900,columbia,utilities,-2.1150011791694348,2020,93.286
17900,columbia,other services,4.579766905656796,2020,94.983
17980,columbus,all items,3.7075227954721743,2020,86.311
17980,columbus,goods,-0.07451017431182819,2020,95.289
17980,columbus,housing,5.526498094908201,2020,57.74
17980,columbus,utilities,1.3121741199887584,2020,92.442
17980,columbus,other services,4.583906934709271,2020,95.159
18020,columbus,all items,-1.3248728187735883,2020,91.405
18020,columbus,goods,-1.0353156489077568,2020,93.981
18020,columbus,housing,-6.039869927894819,2020,70.73
18020,columbus,utilities,-1.8800630674713197,2020,91.965
18020,columbus,other services,-0.19278294486202932,2020,97.519
18140,columbus,all items,-0.40995762711864453,2020,94.4
18140,columbus,goods,-1.7951369271605042,2020,93.809
18140,columbus,housing,1.6362265901316186,2020,86.235
18140,columbus,utilities,-2.07429798046174,2020,91.308
18140,columbus,other services,0.041010078226716054,2020,97.537
18580,corpus christi,all items,-1.4860655047570999,2020,95.016
18580,corpus christi,goods,-2.830737279335409,2020,96.3
18580,corpus christi,housing,1.8709548117845438,2020,84.823
18580,corpus christi,utilities,1.370459250894041,2020,85.008
18580,corpus christi,other services,-2.223362924492223,2020,99.354
18700,corvallis,all items,3.4812812832346234,2020,102.491
18700,corvallis,goods,4.47493747544534,2020,104.359
18700,corvallis,housing,0.8339572217852328,2020,105.521
18700,corvallis,utilities,-4.270357826535123,2020,95.074
18700,corvallis,other services,4.1644250503118405,2020,100.374
18880,crestview-fort walton beach-destin,all items,3.208809737077825,2020,94.895
18880,crestview-fort walton beach-destin,goods,0.01994729714122817,2020,95.251
18880,crestview-fort walton beach-destin,housing,6.641280495675753,2020,92.964
18880,crestview-fort walton beach-destin,utilities,6.027797593022993,2020,86.914
18880,crestview-fort walton beach-destin,other services,4.1242166074016895,2020,95.897
19060,cumberland,all items,-1.4645656785669683,2020,88.149
19060,cumberland,goods,0.1658270361041155,2020,95.28
19060,cumberland,housing,-17.099370517678746,2020,63.862
19060,cumberland,utilities,0.56976353730001,2020,92.319
19060,cumberland,other services,4.862048400765881,2020,95.577
19100,dallas-fort worth-arlington,all items,-1.0372055674518277,2020,104.608
19100,dallas-fort worth-arlington,goods,-0.3325563931772381,2020,102.539
19100,dallas-fort worth-arlington,housing,1.6848087431694045,2020,114.375
19100,dallas-fort worth-arlington,utilities,6.639515631986657,2020,82.747
19100,dallas-fort worth-arlington,other services,-2.5544760649222926,2020,104.679
19140,dalton,all items,7.365999976288437,2020,84.347
19140,dalton,goods,0.026247821430827212,2020,95.246
19140,dalton,housing,26.707414829659314,2020,49.9
19140,dalton,utilities,2.2790493921804873,2020,91.31
19140,dalton,other services,4.5145421865310045,2020,95.137
19180,danville,all items,1.3891936210261362,2020,86.597
19180,danville,goods,-3.7716182007700723,2020,94.018
19180,danville,housing,7.045857850004681,2020,53.535
19180,danville,utilities,6.533859274113585,2020,90.758
19180,danville,other services,0.1226868418362177,2020,97.81
19300,daphne-fairhope-foley,all items,0.3271681776622314,2020,90.779
19300,daphne-fairhope-foley,goods,0.2670453341245738,2020,94.366
19300,daphne-fairhope-foley,housing,0.027923675287548428,2020,75.205
19300,daphne-fairhope-foley,utilities,4.903730809775954,2020,82.529
19300,daphne-fairhope-foley,other services,0.43105681453158506,2020,96.507
19340,davenport-moline-rock island,all items,-3.178787746742784,2020,91.796
19340,davenport-moline-rock island,goods,-2.550892708159532,2020,95.888
19340,davenport-moline-rock island,housing,-4.037371170013674,2020,71.606
19340,davenport-moline-rock island,utilities,6.572161091768831,2020,100.241
19340,davenport-moline-rock island,other services,-4.237138921399062,2020,96.551
